#mpa_vJan21_CHOCOPhlAnSGB_202103
#/u/home/j/julianne/.conda/envs/humann/bin/metaphlan RLP-15264130Week-0_S128_L002_R1_001.fastq.gz,RLP-15264130Week-0_S128_L002_R2_001.fastq.gz --bowtie2out RLP-15264130Week-0_S128_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o RLP-15264130Week-0_S128_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/julianne/metaphlan_database --index mpa_vJan21_CHOCOPhlAnSGB_202103
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.38104	
k__Archaea	2157	0.61896	
k__Bacteria|p__Firmicutes	2|1239	72.60741	
k__Bacteria|p__Bacteroidetes	2|976	19.72916	
k__Bacteria|p__Actinobacteria	2|201174	6.78804	
k__Archaea|p__Euryarchaeota	2157|28890	0.61896	
k__Bacteria|p__Proteobacteria	2|1224	0.25643	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	58.67	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	19.72916	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	10.43713	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	6.2762	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	2.74743	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.6983	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.61896	
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2|201174|1760	0.51183	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.13497	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.07531	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.04615	
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.03555	
k__Bacteria|p__Firmicutes|c__CFGB16911	2|1239|	0.01038	
k__Bacteria|p__Firmicutes|c__CFGB1217	2|1239|	0.00862	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	54.49577	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	19.72916	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	10.43713	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	5.92345	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	4.17422	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	1.80461	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.94282	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.67301	
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	0.61896	
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	2|201174|1760|85004	0.51183	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.2589	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.13497	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriia_unclassified	2|201174|84998|4206594	0.09385	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2|1224|1236|135625	0.07531	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales	2|1224|28211|356	0.04615	
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048	2|1239||	0.03555	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified	2|1239|91061|	0.02528	
k__Bacteria|p__Firmicutes|c__CFGB16911|o__OFGB16911	2|1239||	0.01038	
k__Bacteria|p__Firmicutes|c__CFGB1217|o__OFGB1217	2|1239||	0.00862	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	2|1239|186801|186802|186803	33.30758	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	2|976|200643|171549|171552	18.60545	
