#mpa_vJan21_CHOCOPhlAnSGB_202103
#/u/home/j/julianne/.conda/envs/humann/bin/metaphlan TVA-15069788Week-24_S289_L001_R1_001.fastq.gz,TVA-15069788Week-24_S289_L001_R2_001.fastq.gz --bowtie2out TVA-15069788Week-24_S289_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o TVA-15069788Week-24_S289_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/julianne/metaphlan_database --index mpa_vJan21_CHOCOPhlAnSGB_202103
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.57235	
k__Archaea	2157	0.42765	
k__Bacteria|p__Firmicutes	2|1239	77.40439	
k__Bacteria|p__Bacteroidetes	2|976	16.85113	
k__Bacteria|p__Actinobacteria	2|201174	4.99806	
k__Archaea|p__Euryarchaeota	2157|28890	0.42765	
k__Bacteria|p__Verrucomicrobia	2|74201	0.18735	
k__Bacteria|p__Proteobacteria	2|1224	0.12141	
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.01002	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	71.76271	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	15.06352	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	2.83638	
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2|201174|1760	2.16168	
k__Bacteria|p__Firmicutes|c__CFGB1340	2|1239|	2.04982	
k__Bacteria|p__Bacteroidetes|c__CFGB637	2|976|	1.78762	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.53104	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.80439	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.42765	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.29992	
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.22772	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.18964	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.18735	
k__Bacteria|p__Firmicutes|c__CFGB2882	2|1239|	0.1678	
k__Bacteria|p__Firmicutes|c__CFGB1434	2|1239|	0.12294	
k__Bacteria|p__Firmicutes|c__CFGB1217	2|1239|	0.12133	
