#mpa_vJan21_CHOCOPhlAnSGB_202103
#/u/home/j/julianne/.conda/envs/humann/bin/metaphlan MAP-15275337Week-4_S56_L002_R1_001.fastq.gz,MAP-15275337Week-4_S56_L002_R2_001.fastq.gz --bowtie2out MAP-15275337Week-4_S56_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o MAP-15275337Week-4_S56_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/julianne/metaphlan_database --index mpa_vJan21_CHOCOPhlAnSGB_202103
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.93471	
k__Archaea	2157	0.06529	
k__Bacteria|p__Firmicutes	2|1239	77.70656	
k__Bacteria|p__Actinobacteria	2|201174	12.91508	
k__Bacteria|p__Bacteroidetes	2|976	8.04309	
k__Bacteria|p__Verrucomicrobia	2|74201	1.20375	
k__Bacteria|p__Proteobacteria	2|1224	0.06623	
k__Archaea|p__Euryarchaeota	2157|28890	0.06529	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	73.17218	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	11.82684	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	8.04309	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	3.53303	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	1.20375	
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2|201174|1760	1.08824	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.72115	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.17569	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.06623	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.06529	
k__Bacteria|p__Firmicutes|c__CFGB1217	2|1239|	0.03107	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.03024	
k__Bacteria|p__Firmicutes|c__CFGB3053	2|1239|	0.02845	
k__Bacteria|p__Firmicutes|c__CFGB1434	2|1239|	0.01475	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	71.27587	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	9.86518	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	8.04309	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	3.53303	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	1.96166	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	1.89631	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	1.20375	
