#mpa_vJan21_CHOCOPhlAnSGB_202103
#/u/home/j/julianne/.conda/envs/humann/bin/metaphlan MRA-15266699Week-0_S45_L002_R1_001.fastq.gz,MRA-15266699Week-0_S45_L002_R2_001.fastq.gz --bowtie2out MRA-15266699Week-0_S45_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o MRA-15266699Week-0_S45_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/julianne/metaphlan_database --index mpa_vJan21_CHOCOPhlAnSGB_202103
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	98.71405	
k__Archaea	2157	1.28595	
k__Bacteria|p__Firmicutes	2|1239	88.62982	
k__Bacteria|p__Actinobacteria	2|201174	7.68366	
k__Archaea|p__Euryarchaeota	2157|28890	1.28595	
k__Bacteria|p__Verrucomicrobia	2|74201	1.20091	
k__Bacteria|p__Bacteroidetes	2|976	0.91814	
k__Bacteria|p__Proteobacteria	2|1224	0.28152	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	80.87084	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	6.014	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	4.33642	
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2|201174|1760	3.32929	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.30822	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	1.28595	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	1.20091	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.91814	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.28152	
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.20502	
k__Bacteria|p__Firmicutes|c__CFGB12277	2|1239|	0.0735	
k__Bacteria|p__Firmicutes|c__CFGB42691	2|1239|	0.05256	
k__Bacteria|p__Firmicutes|c__CFGB16911	2|1239|	0.03364	
