#mpa_vJan21_CHOCOPhlAnSGB_202103
#/u/home/j/julianne/.conda/envs/humann/bin/metaphlan SDC-15225232Week-4_S200_L002_R1_001.fastq.gz,SDC-15225232Week-4_S200_L002_R2_001.fastq.gz --bowtie2out SDC-15225232Week-4_S200_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o SDC-15225232Week-4_S200_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/julianne/metaphlan_database --index mpa_vJan21_CHOCOPhlAnSGB_202103
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	98.16886	
k__Archaea	2157	1.83114	
k__Bacteria|p__Firmicutes	2|1239	81.83662	
k__Bacteria|p__Actinobacteria	2|201174	11.7662	
k__Bacteria|p__Bacteroidetes	2|976	2.70604	
k__Bacteria|p__Verrucomicrobia	2|74201	1.85999	
k__Archaea|p__Euryarchaeota	2157|28890	1.83114	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	80.70673	
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2|201174|1760	6.5258	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	5.2404	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	2.70604	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	1.85999	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	1.83114	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.75614	
k__Bacteria|p__Firmicutes|c__CFGB42691	2|1239|	0.17872	
k__Bacteria|p__Firmicutes|c__CFGB1217	2|1239|	0.1146	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.0401	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.03123	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.00912	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	75.20416	
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	2|201174|1760|85004	6.5258	
