#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan GF-15056376Week-24_S90_L001_R1_001.fastq.gz,GF-15056376Week-24_S90_L001_R2_001.fastq.gz --bowtie2out GF-15056376Week-24_S90_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o GF-15056376Week-24_S90_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:2641223
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	1.00423	2641223
k__Bacteria|p__Firmicutes	2|1239	61.10169	0.6136	1668314
k__Bacteria|p__Actinobacteria	2|201174	31.39158	0.31524	674781
k__Bacteria|p__Bacteroidetes	2|976	6.95115	0.06981	282968
k__Bacteria|p__Proteobacteria	2|1224	0.39133	0.00393	12320
k__Bacteria|p__Bacteria_unclassified	2|	0.16426	0.00165	2840
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	55.89274	0.56129	1542627
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	29.93619	0.30063	641712
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	6.95115	0.06981	282968
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	2.21075	0.0222	50328
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.45539	0.01462	33069
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.99866	0.01003	27736
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.39133	0.00393	12320
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.35309	0.00355	7237
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.24608	0.00247	7140
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.17101	0.00172	3777
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.16426	0.00165	2840
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.01003	0.0001	348
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	51.72837	0.51947	1437139
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	29.88752	0.30014	640496
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	6.95115	0.06981	282968
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	3.01551	0.03028	78365
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	1.57353	0.0158	34904
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	1.36122	0.01367	30669
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	1.14886	0.01154	27123
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.99866	0.01003	27736
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.55152	0.00554	13607
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2|1224|1236|135625	0.39133	0.00393	12320
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.35309	0.00355	7237
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.24608	0.00247	7140
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	0.17101	0.00172	3777
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763	2|||	0.16426	0.00165	2840
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.09418	0.00095	2400
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.0857	0.00086	1817
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048	2|1239||	0.01003	0.0001	348
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	30.25192	0.3038	926130
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	29.88752	0.30014	640496
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	17.93248	0.18008	411573
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	4.64251	0.04662	225533
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	3.01551	0.03028	78365
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	2.01019	0.02019	47418
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	1.58118	0.01588	41483
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	2|1239|909932|909929|1843491	1.57353	0.0158	34904
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	1.32113	0.01327	38538
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	1.29659	0.01302	29059
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified	2|1239|186801||	1.14886	0.01154	27123
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae	2|1239|526524|526525|2810281	0.58724	0.0059	16276
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	2|1239|909932|1843489|31977	0.55152	0.00554	13607
