#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan GCM-15256626Week-4_S99_L002_R1_001.fastq.gz,GCM-15256626Week-4_S99_L002_R2_001.fastq.gz --bowtie2out GCM-15256626Week-4_S99_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o GCM-15256626Week-4_S99_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:13417767
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	4.17322	13417767
k__Bacteria|p__Firmicutes	2|1239	84.01893	3.50629	10213989
k__Bacteria|p__Proteobacteria	2|1224	7.59684	0.31703	1701801
k__Bacteria|p__Bacteroidetes	2|976	6.80074	0.28381	1316922
k__Bacteria|p__Actinobacteria	2|201174	1.58349	0.06608	185055
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	81.11109	3.38494	9919579
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	7.59684	0.31703	1701801
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	6.80074	0.28381	1316922
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	1.23603	0.05158	107457
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.83941	0.03503	113402
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.74407	0.03105	71653
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.70924	0.0296	80234
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.32616	0.01361	30118
k__Bacteria|p__Firmicutes|c__CFGB8822	2|1239|	0.17608	0.00735	23218
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.16233	0.00677	23455
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.15034	0.00627	17935
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.14767	0.00616	11993
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	79.11104	3.30148	9706536
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	7.59684	0.31703	1701801
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	6.80074	0.28381	1316922
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	1.67691	0.06998	181097
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	1.23603	0.05158	107457
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.81215	0.03389	110807
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	0.73636	0.03073	70687
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.70924	0.0296	80234
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.32314	0.01349	31946
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.24775	0.01034	20515
k__Bacteria|p__Firmicutes|c__CFGB8822|o__OFGB8822	2|1239||	0.17608	0.00735	23218
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.16233	0.00677	23455
k__Bacteria|p__Firmicutes|c__CFGB1507|o__OFGB1507	2|1239||	0.15034	0.00627	17935
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.14767	0.00616	11993
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.0784	0.00327	9603
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.02727	0.00114	2595
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.00655	0.00027	805
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales	2|201174|1760|85009	0.00116	5e-05	161
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	61.69488	2.57466	7967221
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	11.21486	0.46802	1038114
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	2|1224|1236|91347|543	7.59684	0.31703	1701801
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	5.8361	0.24355	1183923
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	4.52757	0.18895	478147
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	1.67691	0.06998	181097
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936|f__FGB14936	2|1239|||	1.23603	0.05158	107457
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	0.87978	0.03671	116484
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.81215	0.03389	110807
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	0.73636	0.03073	70687
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified	2|1239|||	0.70924	0.0296	80234
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	0.69366	0.02895	94905
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified	2|1239|186801||	0.32314	0.01349	31946
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	2|1239|909932|1843489|31977	0.24775	0.01034	20515
k__Bacteria|p__Firmicutes|c__CFGB8822|o__OFGB8822|f__FGB8822	2|1239|||	0.17608	0.00735	23218
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	0.16233	0.00677	23455
k__Bacteria|p__Firmicutes|c__CFGB1507|o__OFGB1507|f__FGB1507	2|1239|||	0.15034	0.00627	17935
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	0.14767	0.00616	11993
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	2|1239|909932|909929|1843491	0.0784	0.00327	9603
