#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan BCB-15216241Week-0_S282_L002_R1_001.fastq.gz,BCB-15216241Week-0_S282_L002_R2_001.fastq.gz --bowtie2out BCB-15216241Week-0_S282_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o BCB-15216241Week-0_S282_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:6276259
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.9631	2.22112	6274381
k__Archaea	2157	0.0369	0.00082	1878
k__Bacteria|p__Firmicutes	2|1239	78.82153	1.75136	5000642
k__Bacteria|p__Actinobacteria	2|201174	13.40857	0.29793	664510
k__Bacteria|p__Bacteroidetes	2|976	7.14595	0.15878	569871
k__Bacteria|p__Verrucomicrobia	2|74201	0.34016	0.00756	22889
k__Bacteria|p__Bacteria_unclassified	2|	0.12879	0.00286	4928
k__Bacteria|p__Proteobacteria	2|1224	0.08993	0.002	9745
k__Archaea|p__Thaumarchaeota	2157|651137	0.0369	0.00082	1878
k__Bacteria|p__Synergistetes	2|508458	0.02816	0.00063	1796
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	66.8041	1.48434	4405032
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	9.75193	0.21668	470081
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	8.41935	0.18707	416915
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	5.0916	0.11313	428255
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	4.98923	0.11086	247595
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	2|976|117743	2.0474	0.04549	141209
k__Bacteria|p__Firmicutes|c__CFGB1333	2|1239|	0.67105	0.01491	30565
k__Bacteria|p__Firmicutes|c__CFGB76782	2|1239|	0.38638	0.00859	25857
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.34016	0.00756	22889
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	0.3049	0.00677	20919
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.20935	0.00465	11928
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.2062	0.00458	10400
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.12879	0.00286	4928
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.12482	0.00277	8014
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.10471	0.00233	3710
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.09874	0.00219	4794
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.08993	0.002	9745
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.08131	0.00181	4241
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified	2157|651137|	0.0369	0.00082	1878
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.02816	0.00063	1796
k__Bacteria|p__Firmicutes|c__CFGB3009	2|1239|	0.00937	0.00021	582
k__Bacteria|p__Bacteroidetes|c__CFGB4405	2|976|	0.00695	0.00015	407
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	64.28485	1.42837	4260293
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	9.75193	0.21668	470081
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	8.41519	0.18698	416733
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	5.0916	0.11313	428255
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	4.34695	0.09659	212284
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	2.43862	0.05418	140305
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	2|976|117743|200644	2.0474	0.04549	141209
k__Bacteria|p__Firmicutes|c__CFGB1333|o__OFGB1333	2|1239||	0.67105	0.01491	30565
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.64228	0.01427	35311
k__Bacteria|p__Firmicutes|c__CFGB76782|o__OFGB76782	2|1239||	0.38638	0.00859	25857
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.34016	0.00756	22889
k__Bacteria|p__Firmicutes|c__CFGB3012|o__OFGB3012	2|1239||	0.3049	0.00677	20919
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.20935	0.00465	11928
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227	2|1239||	0.2062	0.00458	10400
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763	2|||	0.12879	0.00286	4928
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.12482	0.00277	8014
k__Bacteria|p__Firmicutes|c__CFGB1473|o__OFGB1473	2|1239||	0.10471	0.00233	3710
k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070	2|1239||	0.09874	0.00219	4794
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.08993	0.002	9745
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.08063	0.00179	4434
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.07877	0.00175	4118
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified|o__Nitrosopumilales	2157|651137||31932	0.0369	0.00082	1878
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.02816	0.00063	1796
k__Bacteria|p__Firmicutes|c__CFGB3009|o__OFGB3009	2|1239||	0.00937	0.00021	582
k__Bacteria|p__Bacteroidetes|c__CFGB4405|o__OFGB4405	2|976||	0.00695	0.00015	407
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.00416	9e-05	182
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.00254	6e-05	123
