#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan RLP-15264130Week-0_S128_L002_R1_001.fastq.gz,RLP-15264130Week-0_S128_L002_R2_001.fastq.gz --bowtie2out RLP-15264130Week-0_S128_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o RLP-15264130Week-0_S128_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:2899711
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.35132	1.03322	2887984
k__Archaea	2157	0.64868	0.00675	11727
k__Bacteria|p__Firmicutes	2|1239	70.64444	0.73468	1962191
k__Bacteria|p__Bacteroidetes	2|976	19.61708	0.20401	715899
k__Bacteria|p__Actinobacteria	2|201174	8.44044	0.08778	193829
k__Bacteria|p__Proteobacteria	2|1224	0.64935	0.00675	16065
k__Archaea|p__Euryarchaeota	2157|28890	0.64868	0.00675	11727
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	51.46328	0.5352	1522170
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	19.61708	0.20401	715899
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	11.94788	0.12425	271542
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	7.5874	0.07891	174460
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	2.71124	0.0282	59710
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	2.65612	0.02762	60761
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.9611	0.01	27802
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.64868	0.00675	11727
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.60858	0.00633	13919
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.53329	0.00555	12596
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.52902	0.0055	12791
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.31975	0.00333	6773
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.17765	0.00185	2946
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.12033	0.00125	3274
k__Bacteria|p__Firmicutes|c__CFGB72926	2|1239|	0.03858	0.0004	1174
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.03467	0.00036	950
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.01732	0.00018	623
k__Bacteria|p__Firmicutes|c__CFGB1470	2|1239|	0.01592	0.00017	360
k__Bacteria|p__Firmicutes|c__CFGB337	2|1239|	0.01209	0.00013	234
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	50.28754	0.52297	1490529
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	19.61708	0.20401	715899
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	11.94788	0.12425	271542
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	7.31582	0.07608	168394
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806	2|1239||	2.71124	0.0282	59710
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	1.72528	0.01794	39170
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	1.17575	0.01223	31641
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.9611	0.01	27802
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.86458	0.00899	19569
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	0.64868	0.00675	11727
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	0.60858	0.00633	13919
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	0.53329	0.00555	12596
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.51948	0.0054	12595
k__Bacteria|p__Actinobacteria|c__CFGB12107|o__OFGB12107	2|201174||	0.31975	0.00333	6773
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.27158	0.00282	6066
k__Bacteria|p__Firmicutes|c__CFGB1473|o__OFGB1473	2|1239||	0.17765	0.00185	2946
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.12033	0.00125	3274
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.06626	0.00069	2022
k__Bacteria|p__Firmicutes|c__CFGB72926|o__OFGB72926	2|1239||	0.03858	0.0004	1174
k__Bacteria|p__Firmicutes|c__CFGB1226|o__OFGB1226	2|1239||	0.03467	0.00036	950
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048	2|1239||	0.01732	0.00018	623
k__Bacteria|p__Firmicutes|c__CFGB1470|o__OFGB1470	2|1239||	0.01592	0.00017	360
k__Bacteria|p__Firmicutes|c__CFGB337|o__OFGB337	2|1239||	0.01209	0.00013	234
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2|1224|1236|135625	0.00955	0.0001	196
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	33.04749	0.34368	1059001
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	2|976|200643|171549|171552	18.77026	0.1952	684546
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	13.82422	0.14377	339108
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	6.97224	0.07251	157960
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	6.27963	0.06531	148771
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae	2|1239|526524|526525|2810280	4.97564	0.05174	113582
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806|f__FGB4806	2|1239|||	2.71124	0.0282	59710
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	2|1239|909932|1843488|909930	1.72528	0.01794	39170
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	1.23187	0.01281	38024
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis	2|1239|186801|186802|543314	1.19619	0.01244	22861
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	1.17575	0.01223	31641
