#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan MAR-15269604Week-0_S104_L002_R1_001.fastq.gz,MAR-15269604Week-0_S104_L002_R2_001.fastq.gz --bowtie2out MAR-15269604Week-0_S104_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o MAR-15269604Week-0_S104_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:8584296
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.99251	3.06288	8583896
k__Archaea	2157	0.00749	0.00023	400
k__Bacteria|p__Firmicutes	2|1239	85.10527	2.60687	7508663
k__Bacteria|p__Actinobacteria	2|201174	14.50533	0.44431	1030413
k__Bacteria|p__Proteobacteria	2|1224	0.38191	0.0117	44820
k__Archaea|p__Euryarchaeota	2157|28890	0.00749	0.00023	400
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	77.07038	2.36075	6875068
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	13.17058	0.40343	895794
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	4.08334	0.12508	325437
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	2.45712	0.07526	174488
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.33474	0.04088	134619
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.81378	0.02493	69955
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.51576	0.0158	48157
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.38191	0.0117	44820
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.08871	0.00272	5391
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.00749	0.00023	400
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.0013	4e-05	118
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.00125	4e-05	125
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	74.07863	2.26911	6640115
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	11.89257	0.36428	797301
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	4.08334	0.12508	325437
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	2.66446	0.08162	211204
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	2.45712	0.07526	174488
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	1.17949	0.03613	123003
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.81378	0.02493	69955
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	0.51576	0.0158	48157
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.32729	0.01003	23749
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	2|1224|1236|135624	0.23958	0.00734	22913
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.16701	0.00512	13776
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.15526	0.00476	11616
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.14233	0.00436	21907
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.08871	0.00272	5391
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	0.00749	0.00023	400
k__Bacteria|p__Firmicutes|c__CFGB9718|o__OFGB9718	2|1239||	0.0013	4e-05	118
k__Bacteria|p__Firmicutes|c__CFGB45503|o__OFGB45503	2|1239||	0.00125	4e-05	125
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	51.53811	1.57867	4927542
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	11.89257	0.36428	797301
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	11.46186	0.35109	756847
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	8.06558	0.24706	714798
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	2.99265	0.09167	261707
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	2.66446	0.08162	211204
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783|f__FGB76783	2|1239|||	2.45712	0.07526	174488
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	1.17949	0.03613	123003
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Sanguibacteraceae	2|201174|1760|85006|145360	1.11063	0.03402	84692
