#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan PHC-15292428Week-0_S76_L002_R1_001.fastq.gz,PHC-15292428Week-0_S76_L002_R2_001.fastq.gz --bowtie2out PHC-15292428Week-0_S76_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o PHC-15292428Week-0_S76_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:2925350
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	0.98584	2925350
k__Bacteria|p__Firmicutes	2|1239	67.94566	0.66984	1854427
k__Bacteria|p__Actinobacteria	2|201174	16.42156	0.16189	350690
k__Bacteria|p__Proteobacteria	2|1224	12.21715	0.12044	586776
k__Bacteria|p__Bacteroidetes	2|976	3.41173	0.03363	133374
k__Bacteria|p__Fusobacteria	2|32066	0.00389	4e-05	83
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	45.82152	0.45173	1405260
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	20.27837	0.19991	406151
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	12.16023	0.11988	585442
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	9.71672	0.09579	209648
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	6.70484	0.0661	141042
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	3.41173	0.03363	133374
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.68555	0.01662	39005
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.08045	0.00079	1707
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.06856	0.00068	1952
