#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan MLF-15239888Week-0_S271_L002_R1_001.fastq.gz,MLF-15239888Week-0_S271_L002_R2_001.fastq.gz --bowtie2out MLF-15239888Week-0_S271_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o MLF-15239888Week-0_S271_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:2304548
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	0.81074	2304548
k__Bacteria|p__Firmicutes	2|1239	82.54137	0.6692	1939141
k__Bacteria|p__Bacteroidetes	2|976	8.2306	0.06673	203951
k__Bacteria|p__Actinobacteria	2|201174	7.01896	0.05691	125154
k__Bacteria|p__Bacteria_unclassified	2|	1.58668	0.01286	22421
k__Bacteria|p__Verrucomicrobia	2|74201	0.39716	0.00322	8979
k__Bacteria|p__Synergistetes	2|508458	0.17849	0.00145	4153
k__Bacteria|p__Proteobacteria	2|1224	0.04674	0.00038	749
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	75.65676	0.61338	1790831
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	8.2306	0.06673	203951
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	6.80504	0.05517	121090
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	3.13926	0.02545	62965
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	1.52012	0.01232	21225
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.03424	0.00839	24382
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.66024	0.00535	10165
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.64372	0.00522	16843
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.49917	0.00405	12449
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.39716	0.00322	8979
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.23083	0.00187	5407
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.21392	0.00173	4064
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.17849	0.00145	4153
k__Bacteria|p__Firmicutes|c__CFGB8822	2|1239|	0.15612	0.00127	3999
k__Bacteria|p__Actinobacteria|c__CFGB2992	2|201174|	0.06656	0.00054	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.04674	0.00038	749
k__Bacteria|p__Firmicutes|c__CFGB76101	2|1239|	0.0444	0.00036	1130
k__Bacteria|p__Firmicutes|c__CFGB72926	2|1239|	0.00166	1e-05	39
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	74.54939	0.6044	1767626
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	8.2306	0.06673	203951
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	3.44933	0.02797	59200
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	3.35571	0.02721	61890
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	3.13926	0.02545	62965
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763	2|||	1.52012	0.01232	21225
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	1.08037	0.00876	22666
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.98946	0.00802	23544
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	0.64372	0.00522	16843
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	0.52685	0.00427	7925
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.49917	0.00405	12449
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.39716	0.00322	8979
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.23083	0.00187	5407
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.17849	0.00145	4153
k__Bacteria|p__Firmicutes|c__CFGB8822|o__OFGB8822	2|1239||	0.15612	0.00127	3999
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.13339	0.00108	2240
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	0.11562	0.00094	2058
