#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan SEQ-15117421Week-0_S208_L001_R1_001.fastq.gz,SEQ-15117421Week-0_S208_L001_R2_001.fastq.gz --bowtie2out SEQ-15117421Week-0_S208_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o SEQ-15117421Week-0_S208_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:10675437
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	3.83815	10675437
k__Bacteria|p__Firmicutes	2|1239	75.7077	2.90578	8442084
k__Bacteria|p__Actinobacteria	2|201174	21.88445	0.83996	1850638
k__Bacteria|p__Bacteroidetes	2|976	1.72067	0.06604	301907
k__Bacteria|p__Proteobacteria	2|1224	0.6476	0.02486	78193
k__Bacteria|p__Bacteria_unclassified	2|	0.03957	0.00152	2615
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	64.778	2.48628	7522596
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	21.23005	0.81484	1791008
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	9.79046	0.37577	825558
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	1.72067	0.06604	301907
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.6544	0.02512	59630
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.6476	0.02486	78193
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.55738	0.02139	42759
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.41323	0.01586	32850
k__Bacteria|p__Firmicutes|c__CFGB76106	2|1239|	0.0938	0.0036	9926
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.04412	0.00169	4893
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.03957	0.00152	2615
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.02748	0.00105	3244
k__Bacteria|p__Firmicutes|c__CFGB9581	2|1239|	0.0019	7e-05	165
k__Bacteria|p__Firmicutes|c__Tissierellia	2|1239|1737404	0.00134	5e-05	93
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	62.89802	2.41412	7335870
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	21.21943	0.81443	1790034
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	9.79046	0.37577	825558
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	1.87997	0.07216	186726
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	1.72067	0.06604	301907
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2|1224|1236|135625	0.59734	0.02293	68784
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.52527	0.02016	43427
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.52209	0.02004	39900
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.41323	0.01586	32850
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.12913	0.00496	16203
