#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan OK-10012648Week-0_S9_L001_R1_001.fastq.gz,OK-10012648Week-0_S9_L001_R2_001.fastq.gz --bowtie2out OK-10012648Week-0_S9_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o OK-10012648Week-0_S9_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:7536675
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.46825	2.8844	7509573
k__Archaea	2157	0.53175	0.01542	27102
k__Bacteria|p__Firmicutes	2|1239	73.70731	2.13738	5639910
k__Bacteria|p__Bacteroidetes	2|976	16.03651	0.46503	1219985
k__Bacteria|p__Actinobacteria	2|201174	8.76104	0.25405	586613
k__Archaea|p__Euryarchaeota	2157|28890	0.51818	0.01503	26201
k__Bacteria|p__Bacteria_unclassified	2|	0.47837	0.01387	23890
k__Bacteria|p__Proteobacteria	2|1224	0.36929	0.01071	31394
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.11105	0.00322	7430
k__Archaea|p__Thaumarchaeota	2157|651137	0.01357	0.00039	901
k__Bacteria|p__Synergistetes	2|508458	0.00471	0.00014	351
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	54.61759	1.58381	4373394
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	13.76886	0.39927	1028128
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	12.74001	0.36944	810802
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	7.55857	0.21919	511931
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.78888	0.05187	122794
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.70197	0.04935	114286
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	1.20247	0.03487	74682
k__Bacteria|p__Bacteroidetes|c__CFGB629	2|976|	1.20003	0.0348	95759
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	2|976|117743	1.06762	0.03096	96098
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.95379	0.02766	74496
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.51818	0.01503	26201
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.47837	0.01387	23890
k__Bacteria|p__Firmicutes|c__CFGB72926	2|1239|	0.43622	0.01265	37043
k__Bacteria|p__Firmicutes|c__CFGB76465	2|1239|	0.30274	0.00878	21306
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.21273	0.00617	9837
