#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan VDM-15174220Week-4_S300_L001_R1_001.fastq.gz,VDM-15174220Week-4_S300_L001_R2_001.fastq.gz --bowtie2out VDM-15174220Week-4_S300_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o VDM-15174220Week-4_S300_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:4028412
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.01768	1.40211	4004158
k__Archaea	2157	0.98232	0.01391	24254
k__Bacteria|p__Firmicutes	2|1239	89.52958	1.26775	3604084
k__Bacteria|p__Actinobacteria	2|201174	4.51195	0.06389	141914
k__Bacteria|p__Bacteroidetes	2|976	4.09797	0.05803	229600
k__Archaea|p__Euryarchaeota	2157|28890	0.98232	0.01391	24254
k__Bacteria|p__Bacteria_unclassified	2|	0.58506	0.00828	15103
k__Bacteria|p__Proteobacteria	2|1224	0.21692	0.00307	10693
k__Bacteria|p__Verrucomicrobia	2|74201	0.05787	0.00082	2284
k__Bacteria|p__Tenericutes	2|544448	0.01834	0.00026	480
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	64.66931	0.91573	2733454
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	15.60817	0.22101	532547
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	4.09797	0.05803	229600
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	3.93491	0.05572	123142
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	2.10637	0.02983	61914
k__Bacteria|p__Firmicutes|c__CFGB72926	2|1239|	1.84621	0.02614	76556
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	1.74479	0.02471	71292
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	1.23298	0.01746	36371
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	1.11265	0.01576	50850
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.98232	0.01391	24254
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.58506	0.00828	15103
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.57704	0.00817	18772
k__Bacteria|p__Firmicutes|c__CFGB9120	2|1239|	0.38567	0.00546	8199
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.29974	0.00424	9331
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.21692	0.00307	10693
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.17116	0.00242	6528
k__Bacteria|p__Firmicutes|c__CFGB72924	2|1239|	0.16046	0.00227	8302
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.0819	0.00116	3689
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.05787	0.00082	2284
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.04055	0.00057	0
k__Bacteria|p__Firmicutes|c__CFGB3529	2|1239|	0.03393	0.00048	1356
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.03266	0.00046	1691
k__Bacteria|p__Tenericutes|c__CFGB1787	2|544448|	0.01834	0.00026	480
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.00226	3e-05	110
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	63.37241	0.89736	2685931
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	15.60817	0.22101	532547
