#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan JRS-15230589Week-4_S261_L002_R1_001.fastq.gz,JRS-15230589Week-4_S261_L002_R2_001.fastq.gz --bowtie2out JRS-15230589Week-4_S261_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o JRS-15230589Week-4_S261_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:4763046
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	1.65816	4763046
k__Bacteria|p__Firmicutes	2|1239	95.86953	1.58967	4596285
k__Bacteria|p__Actinobacteria	2|201174	3.23914	0.05371	114942
k__Bacteria|p__Bacteroidetes	2|976	0.89133	0.01478	51819
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	87.36534	1.44866	4275976
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	5.87911	0.09748	229803
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	3.23914	0.05371	114942
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	2.22868	0.03695	76985
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	2|976|117743	0.76496	0.01268	39372
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.24596	0.00408	8320
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.12637	0.0021	12447
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.11467	0.0019	3032
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.03577	0.00059	2169
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	87.36534	1.44866	4275976
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	5.87911	0.09748	229803
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	3.21656	0.05334	113945
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	2.22868	0.03695	76985
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	2|976|117743|200644	0.76496	0.01268	39372
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.24596	0.00408	8320
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.12637	0.0021	12447
k__Bacteria|p__Firmicutes|c__CFGB1473|o__OFGB1473	2|1239||	0.11467	0.0019	3032
k__Bacteria|p__Firmicutes|c__CFGB9718|o__OFGB9718	2|1239||	0.03577	0.00059	2169
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.02259	0.00037	997
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	78.38998	1.29983	3903338
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	5.1771	0.08584	197106
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	4.46724	0.07407	178415
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	3.21656	0.05334	113945
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936|f__FGB14936	2|1239|||	2.22868	0.03695	76985
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae	2|1239|526524|526525|2810280	1.41187	0.02341	51388
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	0.97989	0.01625	42423
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	2|976|117743|200644|49546	0.76496	0.01268	39372
