#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan JJM-10018921Week-24_S26_L001_R1_001.fastq.gz,JJM-10018921Week-24_S26_L001_R2_001.fastq.gz --bowtie2out JJM-10018921Week-24_S26_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o JJM-10018921Week-24_S26_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:12770892
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.93067	4.47884	12763774
k__Archaea	2157	0.06933	0.00311	7118
k__Bacteria|p__Firmicutes	2|1239	83.81057	3.75635	10805750
k__Bacteria|p__Actinobacteria	2|201174	8.70859	0.39031	908877
k__Bacteria|p__Bacteroidetes	2|976	4.31983	0.19361	667416
k__Bacteria|p__Verrucomicrobia	2|74201	2.59619	0.11636	324483
k__Bacteria|p__Proteobacteria	2|1224	0.28257	0.01266	36056
k__Bacteria|p__Bacteria_unclassified	2|	0.14805	0.00664	14049
k__Archaea|p__Thaumarchaeota	2157|651137	0.06933	0.00311	7118
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.06487	0.00291	7143
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	75.34493	3.37692	9686969
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	7.74457	0.34711	813348
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	4.31983	0.19361	667416
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	2.59619	0.11636	324483
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	2.41594	0.10828	334354
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.34085	0.0601	165281
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.14497	0.05132	153118
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.98902	0.04433	111337
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.51908	0.02326	0
k__Bacteria|p__Firmicutes|c__CFGB2983	2|1239|	0.41879	0.01877	44453
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.25956	0.01163	28961
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.21921	0.00982	22380
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.2147	0.00962	26989
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.13703	0.00614	15203
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.13097	0.00587	13423
k__Bacteria|p__Actinobacteria|c__CFGB2992	2|201174|	0.11807	0.00529	0
k__Bacteria|p__Firmicutes|c__CFGB2918	2|1239|	0.11553	0.00518	13626
k__Bacteria|p__Firmicutes|c__CFGB1249	2|1239|	0.07902	0.00354	8696
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified	2157|651137|	0.06933	0.00311	7118
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.06819	0.00306	9401
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.0671	0.00301	6473
k__Bacteria|p__Bacteroidetes|c__CFGB2107	2|976|	0.06487	0.00291	0
k__Bacteria|p__Firmicutes|c__CFGB76102	2|1239|	0.04562	0.00204	6151
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.0345	0.00155	4867
k__Bacteria|p__Firmicutes|c__CFGB8822	2|1239|	0.03399	0.00152	4813
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.03196	0.00143	3727
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.02999	0.00134	2314
k__Bacteria|p__Firmicutes|c__CFGB1262	2|1239|	0.02935	0.00132	2726
k__Bacteria|p__Firmicutes|c__CFGB75721	2|1239|	0.02445	0.0011	3171
k__Bacteria|p__Firmicutes|c__CFGB2863	2|1239|	0.02271	0.00102	3148
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.02233	0.001	3207
k__Bacteria|p__Firmicutes|c__CFGB1347	2|1239|	0.02021	0.00091	2456
k__Bacteria|p__Firmicutes|c__CFGB2985	2|1239|	0.01633	0.00073	1899
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.01596	0.00072	2067
k__Bacteria|p__Firmicutes|c__CFGB3043	2|1239|	0.01214	0.00054	981
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.01189	0.00053	1749
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.01146	0.00051	1915
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.00419	0.00019	572
k__Bacteria|p__Firmicutes|c__CFGB15209	2|1239|	0.00098	4e-05	97
k__Bacteria|p__Firmicutes|c__CFGB3529	2|1239|	0.00096	4e-05	121
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	74.27041	3.32876	9560056
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	6.3586	0.28499	627117
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	4.31983	0.19361	667416
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	2.59619	0.11636	324483
k__Bacteria|p__Firmicutes|c__CFGB3012|o__OFGB3012	2|1239||	2.41594	0.10828	334354
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	1.38597	0.06212	186231
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	1.34085	0.0601	165281
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.14497	0.05132	153118
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.98902	0.04433	111337
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.88862	0.03983	103085
k__Bacteria|p__Proteobacteria|c__CFGB3069|o__OFGB3069	2|1224||	0.51908	0.02326	0
k__Bacteria|p__Firmicutes|c__CFGB2983|o__OFGB2983	2|1239||	0.41879	0.01877	44453
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227	2|1239||	0.21921	0.00982	22380
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	2|1224|1236|135624	0.2147	0.00962	26989
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.1859	0.00833	23828
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	0.13703	0.00614	15203
k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070	2|1239||	0.13097	0.00587	13423
k__Bacteria|p__Actinobacteria|c__CFGB2992|o__OFGB2992	2|201174||	0.11807	0.00529	0
k__Bacteria|p__Firmicutes|c__CFGB2918|o__OFGB2918	2|1239||	0.11553	0.00518	13626
k__Bacteria|p__Firmicutes|c__CFGB1249|o__OFGB1249	2|1239||	0.07902	0.00354	8696
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified|o__Nitrosopumilales	2157|651137||31932	0.06933	0.00311	7118
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.06819	0.00306	9401
k__Bacteria|p__Firmicutes|c__CFGB1507|o__OFGB1507	2|1239||	0.0671	0.00301	6473
k__Bacteria|p__Bacteroidetes|c__CFGB2107|o__OFGB2107	2|976||	0.06487	0.00291	0
k__Bacteria|p__Firmicutes|c__CFGB76102|o__OFGB76102	2|1239||	0.04562	0.00204	6151
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048	2|1239||	0.0345	0.00155	4867
k__Bacteria|p__Firmicutes|c__CFGB8822|o__OFGB8822	2|1239||	0.03399	0.00152	4813
