#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan Jieping-JAT-15233766Week-24_S248_L001_R1_001.fastq.gz,Jieping-JAT-15233766Week-24_S248_L001_R2_001.fastq.gz --bowtie2out Jieping-JAT-15233766Week-24_S248_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o Jieping-JAT-15233766Week-24_S248_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:4573790
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	1.62914	4573790
k__Bacteria|p__Firmicutes	2|1239	71.31991	1.1619	3264189
k__Bacteria|p__Actinobacteria	2|201174	18.23919	0.29714	657791
k__Bacteria|p__Bacteroidetes	2|976	9.96325	0.16232	630685
k__Bacteria|p__Synergistetes	2|508458	0.24439	0.00398	11428
k__Bacteria|p__Proteobacteria	2|1224	0.157	0.00256	5935
k__Bacteria|p__Verrucomicrobia	2|74201	0.07626	0.00124	3762
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	61.70323	1.00523	2866013
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	14.13274	0.23024	491528
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	9.96325	0.16232	630685
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	8.08902	0.13178	345246
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	3.8858	0.06331	158942
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.73007	0.01189	26090
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.50681	0.00826	16161
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.24439	0.00398	11428
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.22064	0.00359	7321
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.157	0.00256	5935
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.12621	0.00206	5941
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.11644	0.0019	3025
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.07626	0.00124	3762
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.04813	0.00078	1713
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	61.66897	1.00468	2864569
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	14.13274	0.23024	491528
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	9.96325	0.16232	630685
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	8.08902	0.13178	345246
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	3.45984	0.05637	138884
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.73007	0.01189	26090
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.50681	0.00826	16161
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.42596	0.00694	20058
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.24439	0.00398	11428
k__Bacteria|p__Actinobacteria|c__CFGB12107|o__OFGB12107	2|201174||	0.22064	0.00359	7321
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.157	0.00256	5935
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.12621	0.00206	5941
k__Bacteria|p__Firmicutes|c__CFGB1473|o__OFGB1473	2|1239||	0.11644	0.0019	3025
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.07626	0.00124	3762
k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070	2|1239||	0.04813	0.00078	1713
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.03426	0.00056	1444
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	38.06851	0.62019	1987562
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	21.86939	0.35628	797770
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	14.13274	0.23024	491528
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	8.08902	0.13178	345246
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	7.64965	0.12462	541168
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	3.45984	0.05637	138884
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	2.18833	0.03565	81205
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	2|1239|909932|1843488|909930	0.73007	0.01189	26090
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	0.68048	0.01109	32596
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.42596	0.00694	20058
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	0.37496	0.00611	13503
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	0.33448	0.00545	11122
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae	2|508458|649775|649776|649777	0.24439	0.00398	11428
k__Bacteria|p__Actinobacteria|c__CFGB12107|o__OFGB12107|f__FGB12107	2|201174|||	0.22064	0.00359	7321
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	0.17232	0.00281	5039
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	2|1224|28216|80840|995019	0.157	0.00256	5935
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified	2|1239|||	0.12621	0.00206	5941
k__Bacteria|p__Firmicutes|c__CFGB1473|o__OFGB1473|f__FGB1473	2|1239|||	0.11644	0.0019	3025
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	2|976|200643|171549|2005525	0.07888	0.00129	5498
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	2|74201|203494|48461|1647988	0.07626	0.00124	3762
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis	2|1239|186801|186802|543314	0.05489	0.00089	2403
k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070|f__FGB3070	2|1239|||	0.04813	0.00078	1713
