#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan KLR-15268551Week-0_S70_L002_R1_001.fastq.gz,KLR-15268551Week-0_S70_L002_R2_001.fastq.gz --bowtie2out KLR-15268551Week-0_S70_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o KLR-15268551Week-0_S70_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:27528560
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	9.81393	27528560
k__Bacteria|p__Firmicutes	2|1239	73.73588	7.23639	20957479
k__Bacteria|p__Actinobacteria	2|201174	14.55296	1.42822	3338199
k__Bacteria|p__Verrucomicrobia	2|74201	10.88617	1.06836	2979244
k__Bacteria|p__Synergistetes	2|508458	0.55724	0.05469	156976
k__Bacteria|p__Bacteroidetes	2|976	0.10889	0.01069	56403
k__Bacteria|p__Proteobacteria	2|1224	0.09977	0.00979	25828
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.0591	0.0058	14431
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	64.27222	6.30763	18589075
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	14.477	1.42076	3321116
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	10.88617	1.06836	2979244
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	8.18266	0.80304	2074652
k__Bacteria|p__Firmicutes|c__CFGB2880	2|1239|	0.67494	0.06624	135571
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.55724	0.05469	156976
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.23145	0.02271	51565
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.17067	0.01675	45727
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.10889	0.01069	56403
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.09977	0.00979	25828
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.084	0.00824	23819
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.07596	0.00745	17083
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2106	2|1798710|	0.0591	0.0058	14431
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.05331	0.00523	14762
k__Bacteria|p__Firmicutes|c__CFGB75922	2|1239|	0.02951	0.0029	11667
k__Bacteria|p__Firmicutes|c__CFGB76779	2|1239|	0.02457	0.00241	7991
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.00602	0.00059	1171
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.00288	0.00028	619
