#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan WCK-15164268Week-0_S116_L001_R1_001.fastq.gz,WCK-15164268Week-0_S116_L001_R2_001.fastq.gz --bowtie2out WCK-15164268Week-0_S116_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o WCK-15164268Week-0_S116_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:9267104
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	3.13542	9267104
k__Bacteria|p__Firmicutes	2|1239	68.96325	2.16229	6458875
k__Bacteria|p__Actinobacteria	2|201174	19.09865	0.59882	1348678
k__Bacteria|p__Bacteroidetes	2|976	9.82024	0.30791	1271773
k__Bacteria|p__Synergistetes	2|508458	2.0274	0.06357	182465
k__Bacteria|p__Bacteria_unclassified	2|	0.08324	0.00261	4820
k__Bacteria|p__Proteobacteria	2|1224	0.00722	0.00023	493
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	61.26275	1.92084	5795648
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	14.12354	0.44283	974385
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	9.82024	0.30791	1271773
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	4.97512	0.15599	374293
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	2.41908	0.07585	234207
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	2.0274	0.06357	182465
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.8777	0.05887	200474
