#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan NNR-15185850Week-0_S223_L002_R1_001.fastq.gz,NNR-15185850Week-0_S223_L002_R2_001.fastq.gz --bowtie2out NNR-15185850Week-0_S223_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o NNR-15185850Week-0_S223_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:8282418
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	3.42667	8282418
k__Bacteria|p__Firmicutes	2|1239	54.39803	1.86404	4923752
k__Bacteria|p__Actinobacteria	2|201174	43.07217	1.47594	3091805
k__Bacteria|p__Bacteroidetes	2|976	2.51593	0.08621	265451
k__Bacteria|p__Proteobacteria	2|1224	0.01387	0.00048	1410
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	46.06796	1.5786	4287929
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	35.14367	1.20426	2505876
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	7.91233	0.27113	584801
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	7.18239	0.24612	540356
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	2.36703	0.08111	249471
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.77804	0.02666	55780
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.15181	0.0052	15268
k__Bacteria|p__Bacteroidetes|c__CFGB11479	2|976|	0.1489	0.0051	15980
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.1029	0.00353	11380
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.0652	0.00223	8170
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.0403	0.00138	3999
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.01617	0.00055	1128
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.01387	0.00048	1410
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.00943	0.00032	870
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	45.13516	1.54663	4205209
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	35.12371	1.20358	2504174
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	7.71709	0.26444	562556
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	7.18239	0.24612	540356
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	2.36703	0.08111	249471
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.93199	0.03194	82644
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.77804	0.02666	55780
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.19523	0.00669	22245
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.15181	0.0052	15268
k__Bacteria|p__Bacteroidetes|c__CFGB11479|o__OFGB11479	2|976||	0.1489	0.0051	15980
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	0.1029	0.00353	11380
k__Bacteria|p__Firmicutes|c__CFGB9718|o__OFGB9718	2|1239||	0.0652	0.00223	8170
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.0403	0.00138	3999
k__Bacteria|p__Actinobacteria|c__CFGB12107|o__OFGB12107	2|201174||	0.01617	0.00055	1128
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	2|1224|1236|135624	0.01387	0.00048	1410
k__Bacteria|p__Firmicutes|c__CFGB9989|o__OFGB9989	2|1239||	0.00943	0.00032	870
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.00081	3e-05	76
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	35.12371	1.20358	2504174
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	27.56889	0.9447	2861925
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	15.0516	0.51577	1106188
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	7.71709	0.26444	562556
