#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan NEP-15267075Week-0_S116_L002_R1_001.fastq.gz,NEP-15267075Week-0_S116_L002_R2_001.fastq.gz --bowtie2out NEP-15267075Week-0_S116_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o NEP-15267075Week-0_S116_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:3799154
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	1.16571	3799154
k__Bacteria|p__Firmicutes	2|1239	74.65148	0.87022	2767777
k__Bacteria|p__Bacteroidetes	2|976	10.20708	0.11898	575757
k__Bacteria|p__Actinobacteria	2|201174	9.99773	0.11654	287209
k__Bacteria|p__Verrucomicrobia	2|74201	4.13896	0.04825	134545
k__Bacteria|p__Synergistetes	2|508458	0.98487	0.01148	32954
k__Bacteria|p__Proteobacteria	2|1224	0.01987	0.00023	912
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	69.48768	0.81002	2613315
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	10.20708	0.11898	575757
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	6.70444	0.07815	179788
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	4.13896	0.04825	134545
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	3.29329	0.03839	107421
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	2.41832	0.02819	78506
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.98487	0.01148	32954
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.92171	0.01074	24338
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.91293	0.01064	24159
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.69098	0.00805	22039
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.13062	0.00152	3277
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.08925	0.00104	2143
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.01987	0.00023	912
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	68.34692	0.79673	2579223
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	10.20708	0.11898	575757
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	6.70044	0.07811	179668
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	4.13896	0.04825	134545
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	3.29329	0.03839	107421
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	2.41832	0.02819	78506
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.98487	0.01148	32954
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.97487	0.01136	29408
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.92171	0.01074	24338
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227	2|1239||	0.91293	0.01064	24159
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.69098	0.00805	22039
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.16589	0.00193	4684
k__Bacteria|p__Firmicutes|c__CFGB1507|o__OFGB1507	2|1239||	0.13062	0.00152	3277
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.08925	0.00104	2143
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.01987	0.00023	912
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.00401	5e-05	120
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	42.25419	0.49256	1726973
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	16.22264	0.18911	511114
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	8.60568	0.10032	517395
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	7.74481	0.09028	255285
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	6.70044	0.07811	179668
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	2|74201|203494|48461|1647988	4.13896	0.04825	134545
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	3.29329	0.03839	107421
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	2.41832	0.02819	78506
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	1.44904	0.01689	50926
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae	2|508458|649775|649776|649777	0.98487	0.01148	32954
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	0.97487	0.01136	29408
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	2|1239|909932|1843488|909930	0.92171	0.01074	24338
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227|f__FGB1227	2|1239|||	0.91293	0.01064	24159
