#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan MLE-15312399Week-4_S299_L002_R1_001.fastq.gz,MLE-15312399Week-4_S299_L002_R2_001.fastq.gz --bowtie2out MLE-15312399Week-4_S299_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o MLE-15312399Week-4_S299_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:4928049
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	1.63589	4928049
k__Bacteria|p__Firmicutes	2|1239	90.65871	1.48308	4542932
k__Bacteria|p__Actinobacteria	2|201174	8.6212	0.14103	349704
k__Bacteria|p__Verrucomicrobia	2|74201	0.52114	0.00853	23773
k__Bacteria|p__Bacteroidetes	2|976	0.15119	0.00247	9695
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.04775	0.00078	1945
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	87.59019	1.43288	4420939
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	7.87042	0.12875	323810
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.82991	0.02994	78382
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.87618	0.01433	26393
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.75078	0.01228	25894
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.52114	0.00853	23773
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.19225	0.00314	9087
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.15119	0.00247	9695
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.05665	0.00093	2323
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	2|1798710|	0.04775	0.00078	1945
k__Bacteria|p__Firmicutes|c__CFGB1249	2|1239|	0.0278	0.00045	1116
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	85.2271	1.39422	4320902
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	4.59544	0.07518	159319
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	3.27498	0.05357	164491
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	2.36309	0.03866	100037
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.82991	0.02994	78382
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.87618	0.01433	26393
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	0.72373	0.01184	24760
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.52114	0.00853	23773
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.19225	0.00314	9087
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.15119	0.00247	9695
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales	2|1798710||1906119	0.04775	0.00078	1945
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.03762	0.00062	1512
k__Bacteria|p__Firmicutes|c__CFGB1249|o__OFGB1249	2|1239||	0.0278	0.00045	1116
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.02705	0.00044	1134
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.01903	0.00031	811
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	75.189	1.23001	3887862
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	5.39566	0.08827	214823
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	4.59544	0.07518	159319
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	3.27498	0.05357	164491
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	3.23574	0.05293	158040
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	2.36309	0.03866	100037
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	1.598	0.02614	66655
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	0.77602	0.01269	22306
