#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan ADB-15048357Week-0_S67_L001_R1_001.fastq.gz,ADB-15048357Week-0_S67_L001_R2_001.fastq.gz --bowtie2out ADB-15048357Week-0_S67_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o ADB-15048357Week-0_S67_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:2739117
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	0.96721	2739117
k__Bacteria|p__Firmicutes	2|1239	88.19526	0.85304	2465661
k__Bacteria|p__Actinobacteria	2|201174	7.29896	0.0706	157369
k__Bacteria|p__Bacteroidetes	2|976	4.068	0.03935	104578
k__Bacteria|p__Proteobacteria	2|1224	0.24841	0.0024	5963
k__Bacteria|p__Verrucomicrobia	2|74201	0.18936	0.00183	5546
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	70.69828	0.6838	2122359
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	15.78573	0.15268	304002
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	6.19155	0.05989	135063
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	4.068	0.03935	104578
k__Bacteria|p__Firmicutes|c__CFGB76352	2|1239|	1.32948	0.01286	28946
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	1.10741	0.01071	22306
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.24841	0.0024	5963
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.24283	0.00235	6929
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.18936	0.00183	5546
