#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan JMP-15268209Week-4_S48_L002_R1_001.fastq.gz,JMP-15268209Week-4_S48_L002_R2_001.fastq.gz --bowtie2out JMP-15268209Week-4_S48_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o JMP-15268209Week-4_S48_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:10760624
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	3.57813	10760624
k__Bacteria|p__Firmicutes	2|1239	75.62936	2.70612	7941523
k__Bacteria|p__Actinobacteria	2|201174	15.09577	0.54015	1203975
k__Bacteria|p__Bacteroidetes	2|976	8.10905	0.29015	1537936
k__Bacteria|p__Bacteria_unclassified	2|	1.13343	0.04056	74898
k__Bacteria|p__Proteobacteria	2|1224	0.03238	0.00116	2292
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	68.49612	2.45088	7291689
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	13.43327	0.48066	1014784
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	8.10905	0.29015	1537936
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	4.47988	0.1603	446466
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.99014	0.07121	143023
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.6625	0.05949	189191
k__Bacteria|p__Bacteria_unclassified|c__CFGB2987	2||	1.13343	0.04056	74898
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.48985	0.01753	47336
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.15486	0.00554	11585
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.03238	0.00116	2292
k__Bacteria|p__Firmicutes|c__CFGB3047	2|1239|	0.01388	0.0005	1054
k__Bacteria|p__Firmicutes|c__CFGB1249	2|1239|	0.00464	0.00017	370
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	66.15733	2.36719	7081221
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	13.01891	0.46583	970247
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	8.10905	0.29015	1537936
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	4.47988	0.1603	446466
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	2.33879	0.08368	210468
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	1.91356	0.06847	135878
k__Bacteria|p__Bacteria_unclassified|c__CFGB2987|o__OFGB2987	2|||	1.13343	0.04056	74898
