#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan LES-15273717Week-4_S63_L002_R1_001.fastq.gz,LES-15273717Week-4_S63_L002_R2_001.fastq.gz --bowtie2out LES-15273717Week-4_S63_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o LES-15273717Week-4_S63_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:5382944
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.62961	1.92195	5370485
k__Archaea	2157	0.37039	0.00715	12459
k__Bacteria|p__Firmicutes	2|1239	73.07324	1.40965	4156321
k__Bacteria|p__Actinobacteria	2|201174	19.18935	0.37018	802646
k__Bacteria|p__Bacteroidetes	2|976	6.08249	0.11734	341276
k__Bacteria|p__Proteobacteria	2|1224	0.74006	0.01428	44866
k__Archaea|p__Euryarchaeota	2157|28890	0.37039	0.00715	12459
k__Bacteria|p__Verrucomicrobia	2|74201	0.29169	0.00563	16978
k__Bacteria|p__Bacteria_unclassified	2|	0.25279	0.00488	8398
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	47.56484	0.91757	2829772
k__Bacteria|p__Firmicutes|c__CFGB76238	2|1239|	15.64492	0.3018	857106
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	14.39624	0.27772	602865
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	5.39438	0.10406	300462
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	4.7931	0.09246	199781
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	4.43345	0.08553	195550
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.51126	0.02915	69589
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	1.49135	0.02877	84941
k__Bacteria|p__Firmicutes|c__CFGB9581	2|1239|	0.94573	0.01824	43059
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.5423	0.01046	28177
k__Bacteria|p__Bacteroidetes|c__CFGB642	2|976|	0.40284	0.00777	27622
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.37039	0.00715	12459
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.35146	0.00678	22294
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.32157	0.0062	19084
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.29169	0.00563	16978
k__Bacteria|p__Firmicutes|c__CFGB1670	2|1239|	0.28527	0.0055	0
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.25279	0.00488	8398
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.23478	0.00453	9897
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.23256	0.00449	10800
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.10376	0.002	7320
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.07821	0.00151	4359
k__Bacteria|p__Firmicutes|c__CFGB8822	2|1239|	0.06857	0.00132	4179
k__Bacteria|p__Firmicutes|c__CFGB76352	2|1239|	0.05016	0.00097	2178
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.04721	0.00091	0
k__Bacteria|p__Firmicutes|c__CFGB3529	2|1239|	0.03839	0.00074	2091
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.03413	0.00066	1435
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.03289	0.00063	2053
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.02875	0.00055	1219
