#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan ANA-15186156Week-0_S211_L002_R1_001.fastq.gz,ANA-15186156Week-0_S211_L002_R2_001.fastq.gz --bowtie2out ANA-15186156Week-0_S211_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o ANA-15186156Week-0_S211_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:3473374
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	1.18025	3473374
k__Bacteria|p__Firmicutes	2|1239	80.18598	0.94639	2641805
k__Bacteria|p__Bacteroidetes	2|976	14.06615	0.16602	677366
k__Bacteria|p__Actinobacteria	2|201174	5.28965	0.06243	137825
k__Bacteria|p__Verrucomicrobia	2|74201	0.45822	0.00541	16378
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	71.3743	0.84239	2375987
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	13.09116	0.15451	647032
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	4.01215	0.04735	104624
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	3.72447	0.04396	102051
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	2.39108	0.02822	65901
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.2775	0.01508	33201
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	1.13237	0.01336	43134
k__Bacteria|p__Bacteroidetes|c__CFGB4405	2|976|	0.975	0.01151	30334
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.77175	0.00911	26319
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.45822	0.00541	16378
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.31808	0.00375	11034
k__Bacteria|p__Firmicutes|c__CFGB72924	2|1239|	0.18825	0.00222	8118
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.12394	0.00146	3377
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.09401	0.00111	4057
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.05233	0.00062	1358
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.01539	0.00018	469
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	69.28044	0.81768	2312969
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	13.09116	0.15451	647032
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	3.95433	0.04667	102925
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	3.72447	0.04396	102051
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	2.39108	0.02822	65901
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	1.73262	0.02045	52918
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	1.13237	0.01336	43134
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	1.08125	0.01276	27097
k__Bacteria|p__Bacteroidetes|c__CFGB4405|o__OFGB4405	2|976||	0.975	0.01151	30334
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.77175	0.00911	26319
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.45822	0.00541	16378
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.36124	0.00426	10100
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.31808	0.00375	11034
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.19625	0.00232	6104
k__Bacteria|p__Firmicutes|c__CFGB72924|o__OFGB72924	2|1239||	0.18825	0.00222	8118
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.12394	0.00146	3377
k__Bacteria|p__Firmicutes|c__CFGB9718|o__OFGB9718	2|1239||	0.09401	0.00111	4057
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	0.05233	0.00062	1358
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292	2|1239||	0.01539	0.00018	469
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	39.94534	0.47145	1390032
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	21.7894	0.25717	669673
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	8.83774	0.10431	516942
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	3.95433	0.04667	102925
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	3.67161	0.04333	100778
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	3.45362	0.04076	92988
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	3.23333	0.03816	104346
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	1.89794	0.0224	52454
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	1.73262	0.02045	52918
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	1.14607	0.01353	39080
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642|f__FGB38642	2|1239|||	1.13237	0.01336	43134
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	1.08125	0.01276	27097
k__Bacteria|p__Bacteroidetes|c__CFGB4405|o__OFGB4405|f__FGB4405	2|976|||	0.975	0.01151	30334
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified	2|1239|||	0.77175	0.00911	26319
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	2|976|200643|171549|2005525	0.59653	0.00704	29478
