#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan JOM-15151360Week-24_S213_L001_R1_001.fastq.gz,JOM-15151360Week-24_S213_L001_R2_001.fastq.gz --bowtie2out JOM-15151360Week-24_S213_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o JOM-15151360Week-24_S213_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:17151095
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	5.63524	17151095
k__Bacteria|p__Firmicutes	2|1239	91.33924	5.14718	15914897
k__Bacteria|p__Actinobacteria	2|201174	6.8641	0.38681	952120
k__Bacteria|p__Verrucomicrobia	2|74201	1.28069	0.07217	201254
k__Bacteria|p__Bacteria_unclassified	2|	0.19628	0.01106	20164
k__Bacteria|p__Bacteroidetes	2|976	0.15963	0.009	34283
k__Bacteria|p__Synergistetes	2|508458	0.12844	0.00724	20776
k__Bacteria|p__Proteobacteria	2|1224	0.03162	0.00178	7601
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	83.01276	4.67797	14720190
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	4.89616	0.27591	735750
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	4.62511	0.26064	680405
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	2.23899	0.12617	271715
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	1.28069	0.07217	201254
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.10314	0.06216	120060
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.90138	0.05079	146774
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	0.57016	0.03213	68042
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.29685	0.01673	36056
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.19628	0.01106	20164
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.18513	0.01043	30063
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.15963	0.009	34283
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.12844	0.00724	20776
k__Bacteria|p__Firmicutes|c__CFGB72939	2|1239|	0.1195	0.00673	18867
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.08714	0.00491	11147
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	0.05453	0.00307	9488
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.04185	0.00236	5186
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.0288	0.00162	5617
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.02392	0.00135	4930
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.01986	0.00112	5457
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.01176	0.00066	2144
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.00797	0.00045	996
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.00375	0.00021	462
k__Bacteria|p__Firmicutes|c__CFGB3529	2|1239|	0.00338	0.00019	537
k__Bacteria|p__Firmicutes|c__CFGB9479	2|1239|	0.00282	0.00016	732
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	82.72516	4.66176	14677292
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	4.89616	0.27591	735750
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	2.91445	0.16424	362111
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	2.23831	0.12613	271603
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	1.71066	0.0964	318294
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	1.28069	0.07217	201254
