#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan LSB-15075834Week-4_S9_L002_R1_001.fastq.gz,LSB-15075834Week-4_S9_L002_R2_001.fastq.gz --bowtie2out LSB-15075834Week-4_S9_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o LSB-15075834Week-4_S9_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:5201213
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	1.81208	5201213
k__Bacteria|p__Firmicutes	2|1239	77.09606	1.39704	4035982
k__Bacteria|p__Actinobacteria	2|201174	13.95098	0.2528	565051
k__Bacteria|p__Bacteroidetes	2|976	7.75046	0.14044	540539
k__Bacteria|p__Synergistetes	2|508458	0.98297	0.01781	51128
k__Bacteria|p__Proteobacteria	2|1224	0.19295	0.0035	7624
k__Bacteria|p__Bacteria_unclassified	2|	0.02658	0.00048	889
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	71.09835	1.28836	3735617
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	10.6444	0.19288	424361
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	7.75046	0.14044	540539
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	3.30658	0.05992	140690
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	2.56088	0.04641	143291
k__Bacteria|p__Firmicutes|c__CFGB2880	2|1239|	1.24391	0.02254	46134
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.98297	0.01781	51128
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.87557	0.01587	45845
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.6938	0.01257	41349
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.19295	0.0035	7624
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.18906	0.00343	6810
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.18758	0.0034	7427
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.15043	0.00273	5559
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.04769	0.00086	1523
k__Bacteria|p__Firmicutes|c__CFGB75721	2|1239|	0.03276	0.00059	1717
k__Bacteria|p__Bacteria_unclassified|c__CFGB2987	2||	0.02658	0.00048	889
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.01606	0.00029	710
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	70.51152	1.27772	3709023
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	10.6444	0.19288	424361
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	7.75046	0.14044	540539
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	2.61883	0.04746	100570
k__Bacteria|p__Firmicutes|c__CFGB3012|o__OFGB3012	2|1239||	2.56088	0.04641	143291
k__Bacteria|p__Firmicutes|c__CFGB2880|o__OFGB2880	2|1239||	1.24391	0.02254	46134
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.98297	0.01781	51128
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.87557	0.01587	45845
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.6938	0.01257	41349
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.68775	0.01246	40120
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.5572	0.0101	25158
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.19295	0.0035	7624
k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070	2|1239||	0.18758	0.0034	7427
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.18315	0.00332	6585
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.15043	0.00273	5559
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011	2|1239||	0.04769	0.00086	1523
k__Bacteria|p__Firmicutes|c__CFGB75721|o__OFGB75721	2|1239||	0.03276	0.00059	1717
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.02962	0.00054	1436
k__Bacteria|p__Bacteria_unclassified|c__CFGB2987|o__OFGB2987	2|||	0.02658	0.00048	889
