#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan PGJ-10008969Week-24_S72_L001_R1_001.fastq.gz,PGJ-10008969Week-24_S72_L001_R2_001.fastq.gz --bowtie2out PGJ-10008969Week-24_S72_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o PGJ-10008969Week-24_S72_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:12206144
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	4.2272	12206144
k__Bacteria|p__Firmicutes	2|1239	93.27762	3.94303	11553567
k__Bacteria|p__Actinobacteria	2|201174	4.6123	0.19497	463339
k__Bacteria|p__Bacteroidetes	2|976	1.59684	0.0675	151874
k__Bacteria|p__Bacteria_unclassified	2|	0.51323	0.0217	37364
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	88.68564	3.74892	11058418
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	4.59611	0.19429	461322
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	3.93277	0.16625	424659
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	1.59684	0.0675	151874
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.51323	0.0217	37364
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.20408	0.00863	17028
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.18626	0.00787	21024
k__Bacteria|p__Firmicutes|c__CFGB28775	2|1239|	0.06642	0.00281	7143
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.04339	0.00183	5300
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.02473	0.00105	3216
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.01619	0.00068	2017
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	0.00031	1e-05	27
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	86.79606	3.66904	10851714
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	3.93277	0.16625	424659
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	3.60935	0.15257	329235
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	1.88958	0.07988	206704
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	1.59684	0.0675	151874
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.98676	0.04171	132087
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763	2|||	0.51323	0.0217	37364
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.20408	0.00863	17028
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.15059	0.00637	16599
k__Bacteria|p__Firmicutes|c__CFGB28775|o__OFGB28775	2|1239||	0.06642	0.00281	7143
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.04339	0.00183	5300
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.03567	0.00151	4425
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.02473	0.00105	3216
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.01619	0.00068	2017
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806	2|1239||	0.00031	1e-05	27
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	75.02154	3.17131	9685340
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	8.38055	0.35426	769454
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	3.93277	0.16625	424659
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	3.60935	0.15257	329235
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	1.88958	0.07988	206704
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	1.51272	0.06395	134307
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	1.41177	0.05968	156099
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.98676	0.04171	132087
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	0.59481	0.02514	63904
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763|f__FGB76763	2||||	0.51323	0.0217	37364
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	0.20197	0.00854	16861
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	2|1239|909932|1843488|909930	0.15059	0.00637	16599
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis	2|1239|186801|186802|543314	0.11483	0.00485	10055
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	0.08413	0.00356	17567
k__Bacteria|p__Firmicutes|c__CFGB28775|o__OFGB28775|f__FGB28775	2|1239|||	0.06642	0.00281	7143
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified	2|1239|||	0.04339	0.00183	5300
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	2|1239|909932|909929|1843491	0.03567	0.00151	4425
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068|f__FGB3068	2|1239|||	0.02473	0.00105	3216
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae	2|201174|1760|2037|2049	0.01619	0.00068	2017
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	2|1239|91061|186826|186828	0.00211	9e-05	167
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806|f__FGB4806	2|1239|||	0.00031	1e-05	27
