#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan JGM-15259641Week-4_S123_L002_R1_001.fastq.gz,JGM-15259641Week-4_S123_L002_R2_001.fastq.gz --bowtie2out JGM-15259641Week-4_S123_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o JGM-15259641Week-4_S123_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:369506
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.72725	0.1365	368856
k__Archaea	2157	0.27275	0.00037	650
k__Bacteria|p__Firmicutes	2|1239	86.04616	0.11778	314002
k__Bacteria|p__Bacteroidetes	2|976	12.13545	0.01661	50413
k__Bacteria|p__Actinobacteria	2|201174	1.4913	0.00204	4298
k__Archaea|p__Euryarchaeota	2157|28890	0.27275	0.00037	650
k__Bacteria|p__Bacteria_unclassified	2|	0.05434	7e-05	143
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	59.27451	0.08113	231880
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	11.1173	0.01522	36762
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	10.72382	0.01468	43622
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	9.63165	0.01318	26268
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	2.37188	0.00325	7976
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	1.60246	0.00219	7079
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.4913	0.00204	4298
k__Bacteria|p__Firmicutes|c__CFGB31626	2|1239|	1.33396	0.00183	2086
k__Bacteria|p__Bacteroidetes|c__CFGB658	2|976|	1.172	0.0016	5889
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.27275	0.00037	650
k__Bacteria|p__Firmicutes|c__CFGB31455	2|1239|	0.26679	0.00037	518
k__Bacteria|p__Bacteroidetes|c__CFGB629	2|976|	0.23963	0.00033	902
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.08656	0.00012	258
k__Bacteria|p__Actinobacteria|c__CFGB2992	2|201174|	0.05434	7e-05	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	57.29931	0.07843	224884
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	11.1173	0.01522	36762
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	10.72382	0.01468	43622
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	8.03037	0.01099	21251
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	2.37188	0.00325	7976
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	1.9752	0.0027	6996
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	1.60246	0.00219	7079
