#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan NEQ-15307557Week-4_S297_L002_R1_001.fastq.gz,NEQ-15307557Week-4_S297_L002_R2_001.fastq.gz --bowtie2out NEQ-15307557Week-4_S297_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o NEQ-15307557Week-4_S297_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:2034793
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	0.73487	2034793
k__Bacteria|p__Firmicutes	2|1239	80.33579	0.59036	1721952
k__Bacteria|p__Actinobacteria	2|201174	19.59395	0.14399	311873
k__Bacteria|p__Bacteria_unclassified	2|	0.06277	0.00046	794
k__Bacteria|p__Bacteroidetes	2|976	0.00748	5e-05	174
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	75.08155	0.55175	1628023
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	10.67244	0.07843	172370
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	8.92151	0.06556	139503
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.98253	0.01457	39195
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	1.78891	0.01315	27386
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.17187	0.00861	20525
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.31093	0.00228	6823
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.06277	0.00046	794
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.00748	5e-05	174
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	68.79077	0.50552	1508392
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	10.55906	0.0776	170461
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	8.51326	0.06256	133141
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	6.29078	0.04623	119631
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.98253	0.01457	39195
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	1.78891	0.01315	27386
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	1.09235	0.00803	19090
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.40825	0.003	6362
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.31093	0.00228	6823
