#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan IEL-15235114Week-4_S185_L002_R1_001.fastq.gz,IEL-15235114Week-4_S185_L002_R2_001.fastq.gz --bowtie2out IEL-15235114Week-4_S185_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o IEL-15235114Week-4_S185_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:8416180
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	2.87391	8416180
k__Bacteria|p__Firmicutes	2|1239	86.30083	2.48021	7418830
k__Bacteria|p__Actinobacteria	2|201174	10.16954	0.29226	654950
k__Bacteria|p__Verrucomicrobia	2|74201	1.86872	0.05371	162644
k__Bacteria|p__Bacteroidetes	2|976	1.05924	0.03044	129836
k__Bacteria|p__Synergistetes	2|508458	0.47471	0.01364	39160
k__Bacteria|p__Proteobacteria	2|1224	0.12696	0.00365	10760
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	80.88018	2.32443	7006394
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	8.35614	0.24015	533616
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	2.51121	0.07217	189076
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	1.86872	0.05371	162644
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	1.8134	0.05212	121334
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	1.05264	0.03025	129486
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.91327	0.02625	58396
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	0.81159	0.02332	68799
k__Bacteria|p__Firmicutes|c__CFGB8822	2|1239|	0.72299	0.02078	65653
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.47471	0.01364	39160
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.36688	0.01054	23066
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.07417	0.00213	6999
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.05279	0.00152	3761
k__Bacteria|p__Firmicutes|c__CFGB75783	2|1239|	0.03827	0.0011	4284
k__Bacteria|p__Firmicutes|c__Tissierellia	2|1239|1737404	0.02288	0.00066	1172
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.01714	0.00049	1079
k__Bacteria|p__Bacteroidetes|c__CFGB618	2|976|	0.0066	0.00019	350
k__Bacteria|p__Firmicutes|c__CFGB76779	2|1239|	0.0004	1e-05	37
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	79.74343	2.29176	6925282
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	7.64154	0.21961	465868
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	2.51121	0.07217	189076
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	1.86872	0.05371	162644
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	1.13056	0.03249	72231
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	1.05264	0.03025	129486
k__Bacteria|p__Firmicutes|c__CFGB3012|o__OFGB3012	2|1239||	0.81159	0.02332	68799
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.77326	0.02222	49106
k__Bacteria|p__Firmicutes|c__CFGB8822|o__OFGB8822	2|1239||	0.72299	0.02078	65653
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.7146	0.02054	67748
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.57343	0.01648	39218
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.56332	0.01619	41894
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.47471	0.01364	39160
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.36688	0.01054	23066
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.14001	0.00402	9290
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.07417	0.00213	6999
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2|1224|1236|135625	0.05279	0.00152	3761
k__Bacteria|p__Firmicutes|c__CFGB75783|o__OFGB75783	2|1239||	0.03827	0.0011	4284
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	2|1239|1737404|1737405	0.01998	0.00057	1024
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292	2|1239||	0.01714	0.00049	1079
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.01462	0.00042	1295
k__Bacteria|p__Bacteroidetes|c__CFGB618|o__OFGB618	2|976||	0.0066	0.00019	350
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellia_unclassified	2|1239|1737404|	0.0029	8e-05	148
k__Bacteria|p__Firmicutes|c__CFGB76779|o__OFGB76779	2|1239||	0.0004	1e-05	37
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	70.82321	2.0354	6248821
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	7.64154	0.21961	465868
