#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan RMM-15072061Week-24_S87_L001_R1_001.fastq.gz,RMM-15072061Week-24_S87_L001_R2_001.fastq.gz --bowtie2out RMM-15072061Week-24_S87_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o RMM-15072061Week-24_S87_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:11069349
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.28076	4.10225	11016938
k__Archaea	2157	0.71924	0.02972	52411
k__Bacteria|p__Firmicutes	2|1239	73.71202	3.04576	8603666
k__Bacteria|p__Actinobacteria	2|201174	23.30406	0.96292	2105605
k__Bacteria|p__Bacteroidetes	2|976	1.92498	0.07954	276658
k__Archaea|p__Euryarchaeota	2157|28890	0.6931	0.02864	49937
k__Bacteria|p__Bacteria_unclassified	2|	0.23552	0.00973	18712
k__Bacteria|p__Proteobacteria	2|1224	0.0623	0.00257	7473
k__Bacteria|p__Verrucomicrobia	2|74201	0.04187	0.00173	4824
k__Archaea|p__Thaumarchaeota	2157|651137	0.02614	0.00108	2474
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	61.37713	2.53609	7378410
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	13.20197	0.5455	1133676
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	9.96655	0.41182	960523
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	4.96839	0.20529	512369
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	2.24665	0.09283	193388
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.90378	0.07866	178779
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	1.64359	0.06791	245648
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	1.56351	0.0646	186444
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.71971	0.02974	54238
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.6931	0.02864	49937
