#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan DJW-15123901Week-24_S228_L001_R1_001.fastq.gz,DJW-15123901Week-24_S228_L001_R2_001.fastq.gz --bowtie2out DJW-15123901Week-24_S228_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o DJW-15123901Week-24_S228_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:31222726
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	98.93902	11.0042	31010795
k__Archaea	2157	1.06098	0.118	211931
k__Bacteria|p__Firmicutes	2|1239	69.01965	7.67651	20562594
k__Bacteria|p__Bacteroidetes	2|976	16.18032	1.79961	7036968
k__Bacteria|p__Actinobacteria	2|201174	12.02555	1.33751	2978360
k__Archaea|p__Euryarchaeota	2157|28890	1.06098	0.118	211931
k__Bacteria|p__Bacteria_unclassified	2|	0.8411	0.09355	161111
k__Bacteria|p__Verrucomicrobia	2|74201	0.63424	0.07054	196712
k__Bacteria|p__Proteobacteria	2|1224	0.23301	0.02592	73286
k__Bacteria|p__Synergistetes	2|508458	0.00515	0.00057	1764
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	60.58447	6.73833	18242941
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	15.8643	1.76446	6952709
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	7.12816	0.79281	1725332
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	4.89739	0.5447	1253028
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	4.41788	0.49137	1143979
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	1.06098	0.118	211931
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.02042	0.11349	284178
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.85193	0.09475	274872
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.8411	0.09355	161111
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.63424	0.07054	196712
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.40864	0.04545	99960
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.32043	0.03564	91509
k__Bacteria|p__Firmicutes|c__CFGB1670	2|1239|	0.31602	0.03515	0
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.12119	0.01348	42878
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.1028	0.01143	26366
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.09905	0.01102	35142
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.0861	0.00958	31156
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.08484	0.00944	26229
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.08444	0.00939	27138
