#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan MSG-15080242Week-4_S253_L001_R1_001.fastq.gz,MSG-15080242Week-4_S253_L001_R2_001.fastq.gz --bowtie2out MSG-15080242Week-4_S253_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o MSG-15080242Week-4_S253_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:5565667
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	2.12567	5565667
k__Bacteria|p__Firmicutes	2|1239	74.13787	1.57593	4361452
k__Bacteria|p__Actinobacteria	2|201174	24.75271	0.52616	1134091
k__Bacteria|p__Bacteroidetes	2|976	0.45554	0.00968	38070
k__Bacteria|p__Proteobacteria	2|1224	0.24351	0.00518	11939
k__Bacteria|p__Verrucomicrobia	2|74201	0.22468	0.00478	13318
k__Bacteria|p__Bacteria_unclassified	2|	0.18568	0.00395	6797
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	68.53521	1.45683	4042484
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	19.21706	0.40849	867437
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	5.34497	0.11362	257896
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	2.88631	0.06135	161285
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	0.91427	0.01943	60010
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.74088	0.01575	32925
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.5252	0.01116	32258
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.39522	0.0084	24066
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.38813	0.00825	34635
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.24006	0.0051	11582
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.22468	0.00478	13318
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.18568	0.00395	6797
k__Bacteria|p__Firmicutes|c__CFGB1670	2|1239|	0.06741	0.00143	0
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.0564	0.0012	4384
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.04318	0.00092	2018
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.04121	0.00088	2022
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.00345	7e-05	357
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	67.17785	1.42798	3968841
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	19.21706	0.40849	867437
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	4.66013	0.09906	217674
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	2.88631	0.06135	161285
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	1.15458	0.02454	63511
k__Bacteria|p__Firmicutes|c__CFGB3012|o__OFGB3012	2|1239||	0.91427	0.01943	60010
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.74088	0.01575	32925
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.68484	0.01456	40222
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.5252	0.01116	32258
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.39522	0.0084	24066
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.38813	0.00825	34635
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.24006	0.0051	11582
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.22468	0.00478	13318
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.20277	0.00431	10132
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763	2|||	0.18568	0.00395	6797
