#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan MEW-10008888Week-0_S12_L001_R1_001.fastq.gz,MEW-10008888Week-0_S12_L001_R2_001.fastq.gz --bowtie2out MEW-10008888Week-0_S12_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o MEW-10008888Week-0_S12_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:8197374
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	2.88766	8197374
k__Bacteria|p__Firmicutes	2|1239	86.71068	2.50391	7254389
k__Bacteria|p__Actinobacteria	2|201174	10.10471	0.29179	653304
k__Bacteria|p__Verrucomicrobia	2|74201	2.70342	0.07807	236418
k__Bacteria|p__Bacteroidetes	2|976	0.22758	0.00657	32073
k__Bacteria|p__Proteobacteria	2|1224	0.16988	0.00491	14791
k__Bacteria|p__Synergistetes	2|508458	0.06744	0.00195	5589
k__Bacteria|p__Bacteria_unclassified	2|	0.0163	0.00047	810
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	78.09002	2.25498	6607114
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	5.31777	0.15356	346502
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	4.11229	0.11875	330303
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	3.35135	0.09678	219400
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	2.70342	0.07807	236418
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.65665	0.04784	114210
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.2699	0.03667	69878
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	0.99637	0.02877	88842
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.27392	0.00791	17957
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.22758	0.00657	32073
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.09716	0.00281	8970
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.0836	0.00241	8828
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.06744	0.00195	5589
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.05749	0.00166	4797
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.0543	0.00157	3426
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.04791	0.00138	3226
k__Bacteria|p__Firmicutes|c__CFGB28775	2|1239|	0.02335	0.00067	1715
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.02001	0.00058	1852
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.0163	0.00047	810
