#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan DNN-15166473Week-4_S139_L002_R1_001.fastq.gz,DNN-15166473Week-4_S139_L002_R2_001.fastq.gz --bowtie2out DNN-15166473Week-4_S139_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o DNN-15166473Week-4_S139_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:5507947
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	1.87671	5507947
k__Bacteria|p__Firmicutes	2|1239	85.06272	1.59638	4880012
k__Bacteria|p__Actinobacteria	2|201174	13.29806	0.24957	540238
k__Bacteria|p__Synergistetes	2|508458	1.08215	0.02031	58295
k__Bacteria|p__Bacteria_unclassified	2|	0.35464	0.00666	11462
k__Bacteria|p__Bacteroidetes	2|976	0.20243	0.0038	17940
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	75.96847	1.4257	4466143
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	10.49185	0.1969	421301
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	3.67117	0.0689	179365
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	3.58808	0.06734	134953
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	2.80621	0.05266	118937
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	1.08215	0.02031	58295
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.66819	0.01254	35923
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.49072	0.00921	25274
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.48646	0.00913	26379
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.35464	0.00666	11462
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.20243	0.0038	17940
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	0.14979	0.00281	8680
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	70.11848	1.31592	4182036
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	10.49185	0.1969	421301
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	5.84998	0.10979	284107
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	3.64567	0.06842	178401
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	3.58808	0.06734	134953
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	2.27527	0.0427	90493
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	1.08215	0.02031	58295
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.66819	0.01254	35923
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.53094	0.00996	28444
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.49072	0.00921	25274
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.48646	0.00913	26379
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763	2|||	0.35464	0.00666	11462
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.20243	0.0038	17940
k__Bacteria|p__Firmicutes|c__CFGB3012|o__OFGB3012	2|1239||	0.14979	0.00281	8680
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.02551	0.00048	964
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	55.06415	1.03339	3486697
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	11.23278	0.21081	502810
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	10.49185	0.1969	421301
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	5.84998	0.10979	284107
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	2|1239|909932|1843488|909930	3.64567	0.06842	178401
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	3.20575	0.06016	120049
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	2.27527	0.0427	90493
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	1.54976	0.02908	72086
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	1.41642	0.02658	78480
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae	2|508458|649775|649776|649777	1.08215	0.02031	58295
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068|f__FGB3068	2|1239|||	0.66819	0.01254	35923
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.53094	0.00996	28444
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	0.49072	0.00921	25274
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified	2|1239|||	0.48646	0.00913	26379
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis	2|1239|186801|186802|543314	0.40262	0.00756	17005
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763|f__FGB76763	2||||	0.35464	0.00666	11462
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	0.30945	0.00581	12340
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	0.18708	0.00351	17019
k__Bacteria|p__Firmicutes|c__CFGB3012|o__OFGB3012|f__FGB3012	2|1239|||	0.14979	0.00281	8680
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	2|1239|91061|186826|186828	0.07288	0.00137	2564
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	2|1239|909932|1843489|31977	0.02551	0.00048	964
