#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan LAC-15267903Week-4_S83_L002_R1_001.fastq.gz,LAC-15267903Week-4_S83_L002_R2_001.fastq.gz --bowtie2out LAC-15267903Week-4_S83_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o LAC-15267903Week-4_S83_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:23451095
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.13855	8.66499	23317106
k__Archaea	2157	0.86108	0.07526	133462
k__Eukaryota	2759	0.00037	3e-05	527
k__Bacteria|p__Firmicutes	2|1239	69.24983	6.05263	15398736
k__Bacteria|p__Bacteroidetes	2|976	24.21494	2.11646	6693171
k__Bacteria|p__Actinobacteria	2|201174	3.59747	0.31443	710500
k__Bacteria|p__Verrucomicrobia	2|74201	1.35041	0.11803	329140
k__Archaea|p__Euryarchaeota	2157|28890	0.81301	0.07106	123837
k__Bacteria|p__Proteobacteria	2|1224	0.72589	0.06345	185559
k__Archaea|p__Thaumarchaeota	2157|651137	0.04807	0.0042	9625
k__Eukaryota|p__Eukaryota_unclassified	2759|	0.00037	3e-05	527
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	47.86677	4.18369	11312306
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	16.37032	1.43081	4746475
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	9.88148	0.86367	1808527
k__Bacteria|p__Bacteroidetes|c__CFGB658	2|976|	5.00201	0.43719	1232257
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	2.86387	0.25031	587565
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	2.75206	0.24054	524575
k__Bacteria|p__Firmicutes|c__CFGB9120	2|1239|	1.50835	0.13183	207315
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	1.35041	0.11803	329140
k__Bacteria|p__Bacteroidetes|c__CFGB1458	2|976|	1.28906	0.11267	349553
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.23541	0.10798	238798
k__Bacteria|p__Bacteroidetes|c__CFGB4405	2|976|	0.99139	0.08665	228418
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.89102	0.07788	251616
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.81301	0.07106	123837
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.68296	0.05969	172484
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.66141	0.05781	153792
k__Bacteria|p__Bacteroidetes|c__CFGB629	2|976|	0.53308	0.04659	128214
