#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan CEP-15152685Week-4_S215_L001_R1_001.fastq.gz,CEP-15152685Week-4_S215_L001_R2_001.fastq.gz --bowtie2out CEP-15152685Week-4_S215_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o CEP-15152685Week-4_S215_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:9636918
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	3.06067	9636918
k__Bacteria|p__Firmicutes	2|1239	85.14597	2.60604	7936914
k__Bacteria|p__Verrucomicrobia	2|74201	7.543	0.23087	699168
k__Bacteria|p__Actinobacteria	2|201174	3.44263	0.10537	344559
k__Bacteria|p__Bacteroidetes	2|976	3.32274	0.1017	608925
k__Bacteria|p__Synergistetes	2|508458	0.34327	0.01051	30157
k__Bacteria|p__Proteobacteria	2|1224	0.20238	0.00619	17195
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	74.47075	2.27931	7134533
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	7.543	0.23087	699168
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	4.3973	0.13459	339974
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	3.44263	0.10537	344559
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	3.32274	0.1017	608925
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	2.46655	0.07549	130241
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	1.28433	0.03931	113585
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	0.99446	0.03044	93984
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.93029	0.02847	81567
