#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan AKB-15139743Week-4_S232_L001_R1_001.fastq.gz,AKB-15139743Week-4_S232_L001_R2_001.fastq.gz --bowtie2out AKB-15139743Week-4_S232_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o AKB-15139743Week-4_S232_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:10114917
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.41733	3.84039	10075670
k__Archaea	2157	0.58267	0.02251	39247
k__Bacteria|p__Firmicutes	2|1239	66.46563	2.5675	6942431
k__Bacteria|p__Actinobacteria	2|201174	27.88429	1.07714	2482612
k__Bacteria|p__Verrucomicrobia	2|74201	2.65336	0.1025	285822
k__Bacteria|p__Bacteroidetes	2|976	2.35774	0.09108	359603
k__Archaea|p__Euryarchaeota	2157|28890	0.58267	0.02251	39247
k__Bacteria|p__Proteobacteria	2|1224	0.05632	0.00218	5202
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	52.35792	2.02253	5591729
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	17.26145	0.66679	1624490
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	10.62283	0.41035	858122
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	3.90394	0.1508	335481
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	2.65336	0.1025	285822
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	2.35487	0.09097	359383
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	2.11358	0.08165	206256
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	2.0916	0.0808	241654
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	2.06221	0.07966	181163
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.58267	0.02251	39247
k__Bacteria|p__Firmicutes|c__CFGB2985	2|1239|	0.3192	0.01233	33064
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.22698	0.00877	0
k__Bacteria|p__Firmicutes|c__CFGB75721	2|1239|	0.18052	0.00697	20177
k__Bacteria|p__Firmicutes|c__CFGB76465	2|1239|	0.13074	0.00505	12257
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.12875	0.00497	15160
k__Bacteria|p__Firmicutes|c__CFGB1249	2|1239|	0.09712	0.00375	9212
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.07333	0.00283	9768
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.04836	0.00187	4625
k__Bacteria|p__Firmicutes|c__CFGB28775	2|1239|	0.04793	0.00185	4710
k__Bacteria|p__Firmicutes|c__CFGB2918	2|1239|	0.04381	0.00169	4453
k__Bacteria|p__Firmicutes|c__CFGB76784	2|1239|	0.04132	0.0016	3933
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.03992	0.00154	2718
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.03945	0.00152	4299
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.02713	0.00105	2911
k__Bacteria|p__Proteobacteria|c__CFGB2404	2|1224|	0.02702	0.00104	2027
k__Bacteria|p__Firmicutes|c__CFGB76779	2|1239|	0.01747	0.00067	2237
k__Bacteria|p__Firmicutes|c__CFGB2898	2|1239|	0.00825	0.00032	930
k__Bacteria|p__Firmicutes|c__CFGB72926	2|1239|	0.00377	0.00015	475
k__Bacteria|p__Bacteroidetes|c__CFGB667	2|976|	0.00286	0.00011	220
k__Bacteria|p__Firmicutes|c__CFGB76388	2|1239|	0.00256	0.0001	184
