#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan NFR-15143937Week-4_S16_L002_R1_001.fastq.gz,NFR-15143937Week-4_S16_L002_R2_001.fastq.gz --bowtie2out NFR-15143937Week-4_S16_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o NFR-15143937Week-4_S16_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:14807252
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	5.17411	14807252
k__Bacteria|p__Firmicutes	2|1239	93.53023	4.83936	13814677
k__Bacteria|p__Actinobacteria	2|201174	4.73551	0.24502	614085
k__Bacteria|p__Bacteroidetes	2|976	1.04497	0.05407	278190
k__Bacteria|p__Verrucomicrobia	2|74201	0.59572	0.03082	85954
k__Bacteria|p__Proteobacteria	2|1224	0.09357	0.00484	14346
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	85.67424	4.43288	12769902
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	4.50135	0.2329	642798
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	3.47745	0.17993	461056
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.64718	0.08523	148121
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	1.25806	0.06509	153029
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	1.04497	0.05407	278190
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.71641	0.03707	99560
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.59572	0.03082	85954
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.32278	0.0167	48259
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.20468	0.01059	38730
