#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan MNH-15227790Week-24_S270_L002_R1_001.fastq.gz,MNH-15227790Week-24_S270_L002_R2_001.fastq.gz --bowtie2out MNH-15227790Week-24_S270_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o MNH-15227790Week-24_S270_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:802040
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	0.29933	802040
k__Bacteria|p__Firmicutes	2|1239	77.22018	0.23115	616524
k__Bacteria|p__Bacteroidetes	2|976	15.19718	0.04549	136772
k__Bacteria|p__Actinobacteria	2|201174	7.47737	0.02238	48010
k__Bacteria|p__Proteobacteria	2|1224	0.10527	0.00032	734
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	65.95751	0.19743	544057
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	14.7799	0.04424	133441
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	6.09202	0.01824	40891
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	4.19185	0.01255	26945
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	3.67426	0.011	20455
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	3.08042	0.00922	19720
k__Bacteria|p__Bacteroidetes|c__CFGB76189	2|976|	0.41728	0.00125	3331
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.2051	0.00061	1345
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.17494	0.00052	1143
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.1454	0.00044	1257
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.10541	0.00032	970
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.10527	0.00032	734
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.07411	0.00022	597
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.02407	7e-05	232
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	63.27883	0.18942	523308
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	14.7799	0.04424	133441
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	6.09202	0.01824	40891
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	4.02723	0.01205	25900
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	3.67426	0.011	20455
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	3.08042	0.00922	19720
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	2.67867	0.00802	20749
k__Bacteria|p__Bacteroidetes|c__CFGB76189|o__OFGB76189	2|976||	0.41728	0.00125	3331
k__Bacteria|p__Actinobacteria|c__CFGB12107|o__OFGB12107	2|201174||	0.2051	0.00061	1345
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.17494	0.00052	1143
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.16462	0.00049	1045
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.1454	0.00044	1257
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.10541	0.00032	970
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.10527	0.00032	734
k__Bacteria|p__Firmicutes|c__CFGB9989|o__OFGB9989	2|1239||	0.07411	0.00022	597
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	0.02407	7e-05	232
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	38.19296	0.11432	351850
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	21.40224	0.06406	142436
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	10.40752	0.03115	73810
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	5.8742	0.01758	39385
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	3.79057	0.01135	24657
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	3.57279	0.01069	19836
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	3.32312	0.00995	48203
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	3.08042	0.00922	19720
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	2.67867	0.00802	20749
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	2.38877	0.00715	17915
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	2|976|200643|171549|2005525	0.4494	0.00135	5632
k__Bacteria|p__Bacteroidetes|c__CFGB76189|o__OFGB76189|f__FGB76189	2|976|||	0.41728	0.00125	3331
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae	2|976|200643|171549|2005519	0.32974	0.00099	3136
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis	2|1239|186801|186802|543314	0.2689	0.0008	1667
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	2|201174|84998|84999|1643824	0.23665	0.00071	1243
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	2|976|200643|171549|171552	0.23498	0.0007	2235
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae	2|1239|526524|526525|2810280	0.21781	0.00065	1506
k__Bacteria|p__Actinobacteria|c__CFGB12107|o__OFGB12107|f__FGB12107	2|201174|||	0.2051	0.00061	1345
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	2|1239|909932|1843488|909930	0.17494	0.00052	1143
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	0.17309	0.00052	1416
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.16462	0.00049	1045
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified	2|1239|||	0.1454	0.00044	1257
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068|f__FGB3068	2|1239|||	0.10541	0.00032	970
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	2|1224|1236|72274|135621	0.10527	0.00032	734
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	0.10147	0.0003	619
k__Bacteria|p__Firmicutes|c__CFGB9989|o__OFGB9989|f__FGB9989	2|1239|||	0.07411	0.00022	597
