#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan DMW-15042669Week-0_S51_L001_R1_001.fastq.gz,DMW-15042669Week-0_S51_L001_R2_001.fastq.gz --bowtie2out DMW-15042669Week-0_S51_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o DMW-15042669Week-0_S51_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:8077380
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.958	3.00264	8075181
k__Archaea	2157	0.042	0.00126	2199
k__Bacteria|p__Firmicutes	2|1239	88.47255	2.65763	7402799
k__Bacteria|p__Actinobacteria	2|201174	10.84219	0.32569	605216
k__Bacteria|p__Bacteroidetes	2|976	0.39036	0.01173	45980
k__Bacteria|p__Proteobacteria	2|1224	0.12796	0.00384	10721
k__Bacteria|p__Verrucomicrobia	2|74201	0.12494	0.00375	10465
k__Archaea|p__Euryarchaeota	2157|28890	0.042	0.00126	2199
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	81.41841	2.44573	6772346
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	10.6065	0.31861	591900
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	5.31462	0.15965	496180
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.4057	0.01219	27666
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.38112	0.01145	45216
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.38015	0.01142	30388
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.35533	0.01067	25057
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.22264	0.00669	19325
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.12796	0.00384	10721
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.12494	0.00375	10465
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.11357	0.00341	10494
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.11341	0.00341	6938
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.07743	0.00233	3709
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.06835	0.00205	6328
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.05874	0.00176	0
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	0.04577	0.00137	4245
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.042	0.00126	2199
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.01246	0.00037	954
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.01183	0.00036	1130
k__Bacteria|p__Bacteroidetes|c__CFGB629	2|976|	0.00924	0.00028	764
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	78.27137	2.3512	6527262
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	6.51257	0.19563	327457
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	5.31462	0.15965	496180
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	4.09393	0.12298	264443
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	3.13601	0.0942	243778
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227	2|1239||	0.4057	0.01219	27666
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.38112	0.01145	45216
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.35533	0.01067	25057
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.31372	0.00942	24532
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.22264	0.00669	19325
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	2|1224|1236|135624	0.12796	0.00384	10721
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.12494	0.00375	10465
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.11357	0.00341	10494
k__Bacteria|p__Actinobacteria|c__CFGB12107|o__OFGB12107	2|201174||	0.11341	0.00341	6938
k__Bacteria|p__Firmicutes|c__CFGB1473|o__OFGB1473	2|1239||	0.07743	0.00233	3709
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	0.06835	0.00205	6328
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.06643	0.002	5856
k__Bacteria|p__Proteobacteria|c__CFGB3069|o__OFGB3069	2|1224||	0.05874	0.00176	0
k__Bacteria|p__Firmicutes|c__CFGB3012|o__OFGB3012	2|1239||	0.04577	0.00137	4245
