#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan MRM-15048195Week-4_S244_L001_R1_001.fastq.gz,MRM-15048195Week-4_S244_L001_R2_001.fastq.gz --bowtie2out MRM-15048195Week-4_S244_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o MRM-15048195Week-4_S244_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:8106468
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	2.83669	8106468
k__Bacteria|p__Firmicutes	2|1239	94.01496	2.66691	7606131
k__Bacteria|p__Actinobacteria	2|201174	4.47825	0.12703	320125
k__Bacteria|p__Bacteroidetes	2|976	0.88909	0.02522	131124
k__Bacteria|p__Verrucomicrobia	2|74201	0.56577	0.01605	44754
k__Bacteria|p__Proteobacteria	2|1224	0.05193	0.00147	4334
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	85.26606	2.41873	6965061
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	5.53326	0.15696	432949
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	3.31191	0.09395	242632
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.69688	0.04814	83065
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	1.16633	0.03309	77493
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.88909	0.02522	131124
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.59511	0.01688	46409
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.56577	0.01605	44754
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.30071	0.00853	24648
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.20479	0.00581	21245
k__Bacteria|p__Firmicutes|c__CFGB3529	2|1239|	0.10888	0.00309	8719
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.10606	0.00301	8965
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.10115	0.00287	6539
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.05009	0.00142	4533
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.03768	0.00107	3459
k__Bacteria|p__Firmicutes|c__CFGB1425	2|1239|	0.02889	0.00082	2512
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.02308	0.00065	1486
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.00915	0.00026	589
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.0051	0.00014	286
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	82.39762	2.33736	6759318
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	5.53326	0.15696	432949
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	2.36169	0.06699	158040
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	2.15146	0.06103	157934
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	1.69688	0.04814	83065
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.95022	0.02695	84592
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	0.90951	0.0258	59347
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.88909	0.02522	131124
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.71698	0.02034	47809
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.56577	0.01605	44754
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.43917	0.01246	36196
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.30071	0.00853	24648
k__Bacteria|p__Firmicutes|c__CFGB9718|o__OFGB9718	2|1239||	0.20479	0.00581	21245
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.15594	0.00442	10213
k__Bacteria|p__Firmicutes|c__CFGB3529|o__OFGB3529	2|1239||	0.10888	0.00309	8719
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.10606	0.00301	8965
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	0.10115	0.00287	6539
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048	2|1239||	0.05009	0.00142	4533
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	2|1224|28211|204457	0.03768	0.00107	3459
k__Bacteria|p__Firmicutes|c__CFGB1425|o__OFGB1425	2|1239||	0.02889	0.00082	2512
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227	2|1239||	0.02308	0.00065	1486
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.00915	0.00026	589
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2|1224|1236|135625	0.0051	0.00014	286
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.00373	0.00011	273
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	59.02636	1.67439	4996215
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	9.43851	0.26774	719791
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	8.33346	0.23639	625750
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	5.50991	0.1563	431121
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	2.36169	0.06699	158040
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	2.15146	0.06103	157934
