#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan VAC-15071413Week-0_S137_L001_R1_001.fastq.gz,VAC-15071413Week-0_S137_L001_R2_001.fastq.gz --bowtie2out VAC-15071413Week-0_S137_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o VAC-15071413Week-0_S137_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:9417269
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.98358	3.13784	9416089
k__Archaea	2157	0.01642	0.00052	1180
k__Bacteria|p__Firmicutes	2|1239	90.60793	2.8436	8313011
k__Bacteria|p__Bacteroidetes	2|976	6.34563	0.19915	851466
k__Bacteria|p__Actinobacteria	2|201174	2.69512	0.08458	223954
k__Bacteria|p__Proteobacteria	2|1224	0.28855	0.00906	24157
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.04635	0.00145	3501
k__Archaea|p__Thaumarchaeota	2157|651137	0.01642	0.00052	1180
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	72.33819	2.27023	6794623
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	12.01746	0.37715	1054506
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	6.31648	0.19823	849274
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	2.45801	0.07714	206837
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.97274	0.06191	105776
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.3463	0.04225	106116
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	1.15628	0.03629	104856
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.67362	0.02114	65032
k__Bacteria|p__Firmicutes|c__CFGB9115	2|1239|	0.50304	0.01579	25766
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.35566	0.01116	36024
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.23711	0.00744	17117
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.14829	0.00465	11599
k__Bacteria|p__Firmicutes|c__CFGB76352	2|1239|	0.10383	0.00326	7639
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.09473	0.00297	6898
k__Bacteria|p__Firmicutes|c__CFGB76101	2|1239|	0.07515	0.00236	7405
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.04554	0.00143	5660
k__Bacteria|p__Bacteroidetes|c__CFGB2107	2|976|	0.04235	0.00133	0
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.03395	0.00107	2418
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.03135	0.00098	2812
k__Bacteria|p__Firmicutes|c__CFGB1670	2|1239|	0.02914	0.00091	0
k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified	2157|651137|	0.01642	0.00052	1180
k__Bacteria|p__Candidatus_Melainabacteria|c__CFGB2106	2|1798710|	0.004	0.00013	312
k__Bacteria|p__Firmicutes|c__CFGB45507	2|1239|	0.00037	1e-05	38
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	71.70436	2.25034	6743271
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	12.01746	0.37715	1054506
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	6.31648	0.19823	849274
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	1.97274	0.06191	105776
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	1.49161	0.04681	139660
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	1.31622	0.04131	104132
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	1.15628	0.03629	104856
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.9664	0.03033	67177
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.67362	0.02114	65032
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.60194	0.01889	48886
k__Bacteria|p__Firmicutes|c__CFGB9115|o__OFGB9115	2|1239||	0.50304	0.01579	25766
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	0.35566	0.01116	36024
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	0.23711	0.00744	17117
k__Bacteria|p__Firmicutes|c__CFGB76352|o__OFGB76352	2|1239||	0.10383	0.00326	7639
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.09473	0.00297	6898
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales	2|1224|28211|204455	0.08495	0.00267	5229
k__Bacteria|p__Firmicutes|c__CFGB76101|o__OFGB76101	2|1239||	0.07515	0.00236	7405
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	0.06334	0.00199	6370
k__Bacteria|p__Bacteroidetes|c__CFGB2107|o__OFGB2107	2|976||	0.04235	0.00133	0
