#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan AMO-15171205Week-24_S143_L002_R1_001.fastq.gz,AMO-15171205Week-24_S143_L002_R2_001.fastq.gz --bowtie2out AMO-15171205Week-24_S143_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o AMO-15171205Week-24_S143_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:14270600
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	4.79611	14270600
k__Bacteria|p__Firmicutes	2|1239	65.92131	3.16166	9795453
k__Bacteria|p__Actinobacteria	2|201174	27.30828	1.30973	2787396
k__Bacteria|p__Bacteroidetes	2|976	6.596	0.31635	1648025
k__Bacteria|p__Proteobacteria	2|1224	0.17441	0.00836	39726
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	62.82745	3.01327	9388158
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	26.3808	1.26525	2646728
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	6.596	0.31635	1648025
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.72326	0.08265	258998
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.29029	0.06188	140734
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.92748	0.04448	140668
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.15052	0.00722	35211
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.08031	0.00385	7563
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.02389	0.00115	4515
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	62.14092	2.98034	9298466
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	26.36537	1.26451	2644574
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	6.596	0.31635	1648025
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.72326	0.08265	258998
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	1.15219	0.05526	127590
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.7198	0.03452	112865
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.49574	0.02378	62193
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.20768	0.00996	27803
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.19079	0.00915	27499
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.15052	0.00722	35211
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.1381	0.00662	13144
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.08031	0.00385	7563
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.02389	0.00115	4515
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.01543	0.00074	2154
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	57.96523	2.78007	8695135
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	26.36537	1.26451	2644574
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	5.66689	0.27179	1450504
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	2.0064	0.09623	293163
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	1.72326	0.08265	258998
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	2|1239|909932|1843488|909930	1.15219	0.05526	127590
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	0.95984	0.04604	140764
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	2|976|200643|171549|2005525	0.91219	0.04375	195437
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.7198	0.03452	112865
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified	2|1239|186801|186802|	0.49574	0.02378	62193
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	0.20768	0.00996	27803
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified	2|1239|186801||	0.19079	0.00915	27499
