#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan GSG-15165310Week-0_S194_L001_R1_001.fastq.gz,GSG-15165310Week-0_S194_L001_R2_001.fastq.gz --bowtie2out GSG-15165310Week-0_S194_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o GSG-15165310Week-0_S194_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:15606390
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.7	5.86605	15574690
k__Archaea	2157	0.3	0.01765	31700
k__Bacteria|p__Firmicutes	2|1239	77.48225	4.55883	11991597
k__Bacteria|p__Actinobacteria	2|201174	13.86475	0.81576	1805094
k__Bacteria|p__Bacteroidetes	2|976	7.30334	0.42971	1599919
k__Bacteria|p__Proteobacteria	2|1224	0.48827	0.02873	110253
k__Bacteria|p__Bacteria_unclassified	2|	0.38209	0.02248	38717
k__Archaea|p__Euryarchaeota	2157|28890	0.3	0.01765	31700
k__Bacteria|p__Verrucomicrobia	2|74201	0.10508	0.00618	18654
k__Bacteria|p__Synergistetes	2|508458	0.07423	0.00437	10456
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	71.95946	4.23388	11203304
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	8.73098	0.51371	1119864
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	7.30334	0.42971	1599919
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	5.13376	0.30206	685230
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	2.44004	0.14356	325492
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.81183	0.04777	95891
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.43787	0.02576	74004
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.38868	0.02287	53383
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.38209	0.02248	38717
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.30045	0.01768	74518
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.3	0.01765	31700
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.28363	0.01669	0
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.20357	0.01198	38717
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	0.19566	0.01151	35547
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.1746	0.01027	33687
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.14537	0.00855	17979
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.14154	0.00833	18409
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.12196	0.00718	16461
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.10508	0.00618	18654
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.07423	0.00437	10456
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.06575	0.00387	12567
k__Bacteria|p__Firmicutes|c__CFGB2983	2|1239|	0.06455	0.0038	8994
k__Bacteria|p__Firmicutes|c__CFGB2985	2|1239|	0.04051	0.00238	6391
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.02948	0.00173	4907
k__Bacteria|p__Firmicutes|c__CFGB1262	2|1239|	0.02805	0.00165	3420
k__Bacteria|p__Firmicutes|c__CFGB2863	2|1239|	0.0272	0.0016	4951
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.01972	0.00116	2573
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.0171	0.00101	3303
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.01703	0.001	2156
k__Bacteria|p__Firmicutes|c__CFGB76782	2|1239|	0.01228	0.00072	2176
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.00866	0.00051	1182
k__Bacteria|p__Firmicutes|c__CFGB1538	2|1239|	0.00618	0.00036	812
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.00455	0.00027	866
k__Bacteria|p__Firmicutes|c__CFGB1249	2|1239|	0.00311	0.00018	409
k__Bacteria|p__Firmicutes|c__CFGB3172	2|1239|	0.00275	0.00016	363
k__Bacteria|p__Firmicutes|c__CFGB1213	2|1239|	0.00021	1e-05	36
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	68.41688	4.02545	10664506
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	8.73001	0.51365	1119714
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	7.30334	0.42971	1599919
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	4.52477	0.26622	581443
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	3.45343	0.20319	525964
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	2.44004	0.14356	325492
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.81183	0.04777	95891
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.60899	0.03583	103787
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.43787	0.02576	74004
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.38868	0.02287	53383
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763	2|||	0.38209	0.02248	38717
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	0.3	0.01765	31700
k__Bacteria|p__Proteobacteria|c__CFGB3069|o__OFGB3069	2|1224||	0.28363	0.01669	0
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	0.20357	0.01198	38717
k__Bacteria|p__Firmicutes|c__CFGB3012|o__OFGB3012	2|1239||	0.19566	0.01151	35547
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.1746	0.01027	33687
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.16828	0.0099	53149
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227	2|1239||	0.14537	0.00855	17979
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	0.14154	0.00833	18409
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	2|1224|1236|135624	0.12863	0.00757	20854
k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070	2|1239||	0.12196	0.00718	16461
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.10508	0.00618	18654
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.08915	0.00525	12834
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.07423	0.00437	10456
k__Bacteria|p__Firmicutes|c__CFGB9718|o__OFGB9718	2|1239||	0.06575	0.00387	12567
k__Bacteria|p__Firmicutes|c__CFGB2983|o__OFGB2983	2|1239||	0.06455	0.0038	8994
k__Bacteria|p__Firmicutes|c__CFGB2985|o__OFGB2985	2|1239||	0.04051	0.00238	6391
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.02948	0.00173	4907
k__Bacteria|p__Firmicutes|c__CFGB1262|o__OFGB1262	2|1239||	0.02805	0.00165	3420
k__Bacteria|p__Firmicutes|c__CFGB2863|o__OFGB2863	2|1239||	0.0272	0.0016	4951
k__Bacteria|p__Firmicutes|c__CFGB2982|o__OFGB2982	2|1239||	0.01972	0.00116	2573
k__Bacteria|p__Firmicutes|c__CFGB45503|o__OFGB45503	2|1239||	0.0171	0.00101	3303
k__Bacteria|p__Firmicutes|c__CFGB1507|o__OFGB1507	2|1239||	0.01703	0.001	2156
k__Bacteria|p__Firmicutes|c__CFGB76782|o__OFGB76782	2|1239||	0.01228	0.00072	2176
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.00866	0.00051	1182
k__Bacteria|p__Firmicutes|c__CFGB1538|o__OFGB1538	2|1239||	0.00618	0.00036	812
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	2|1224|28211|204457	0.00455	0.00027	866
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2|1224|1236|135625	0.00353	0.00021	515
