#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan AYG-15146790Week-4_S39_L002_R1_001.fastq.gz,AYG-15146790Week-4_S39_L002_R2_001.fastq.gz --bowtie2out AYG-15146790Week-4_S39_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o AYG-15146790Week-4_S39_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:12272980
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	4.45771	12272980
k__Bacteria|p__Firmicutes	2|1239	82.934	3.69696	10368113
k__Bacteria|p__Actinobacteria	2|201174	14.29155	0.63708	1483204
k__Bacteria|p__Bacteroidetes	2|976	2.3644	0.1054	362515
k__Bacteria|p__Proteobacteria	2|1224	0.41005	0.01828	59148
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	71.26068	3.1766	9297981
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	9.6246	0.42904	1014895
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	4.67433	0.20837	393617
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	4.31577	0.19238	442565
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	3.10421	0.13838	288270
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	2.96725	0.13227	299416
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	2.3644	0.1054	362515
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.62169	0.02771	48310
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.41005	0.01828	59148
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.09322	0.00416	9936
k__Bacteria|p__Firmicutes|c__CFGB3529	2|1239|	0.0753	0.00336	9477
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.05543	0.00247	9037
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.02551	0.00114	2581
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.0113	0.0005	1101
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.00466	0.00021	447
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	67.53319	3.01044	8863500
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	8.62785	0.3846	900703
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	4.67433	0.20837	393617
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	4.31376	0.1923	442331
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	3.44131	0.1534	396979
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	3.10421	0.13838	288270
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	2.96725	0.13227	299416
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	2.3644	0.1054	362515
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.99675	0.04443	114192
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.62169	0.02771	48310
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	2|1224|28211|204457	0.41005	0.01828	59148
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.28618	0.01276	37502
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.09322	0.00416	9936
k__Bacteria|p__Firmicutes|c__CFGB3529|o__OFGB3529	2|1239||	0.0753	0.00336	9477
k__Bacteria|p__Firmicutes|c__CFGB9718|o__OFGB9718	2|1239||	0.05543	0.00247	9037
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227	2|1239||	0.02551	0.00114	2581
k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070	2|1239||	0.0113	0.0005	1101
k__Bacteria|p__Firmicutes|c__CFGB1507|o__OFGB1507	2|1239||	0.00466	0.00021	447
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.002	9e-05	234
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	50.10727	2.23364	7057465
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	13.44784	0.59947	1348522
