#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan DLH-15310183Week-0_S292_L002_R1_001.fastq.gz,DLH-15310183Week-0_S292_L002_R2_001.fastq.gz --bowtie2out DLH-15310183Week-0_S292_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o DLH-15310183Week-0_S292_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:10601313
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	94.11851	3.62068	10207071
k__Archaea	2157	5.88149	0.22626	394242
k__Bacteria|p__Firmicutes	2|1239	59.07944	2.27275	5915479
k__Bacteria|p__Verrucomicrobia	2|74201	19.47433	0.74917	2260475
k__Bacteria|p__Bacteroidetes	2|976	8.17407	0.31445	1238679
k__Archaea|p__Euryarchaeota	2157|28890	5.86138	0.22548	392471
k__Bacteria|p__Actinobacteria	2|201174	4.39497	0.16907	452956
k__Bacteria|p__Synergistetes	2|508458	1.87679	0.0722	222161
k__Bacteria|p__Proteobacteria	2|1224	0.87755	0.03376	101331
k__Bacteria|p__Bacteria_unclassified	2|	0.24136	0.00928	15990
k__Archaea|p__Thaumarchaeota	2157|651137	0.02011	0.00077	1771
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	34.75424	1.33697	3577342
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	19.47433	0.74917	2260475
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	7.9768	0.30686	1217804
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	6.1452	0.2364	467484
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	6.02953	0.23195	630684
