#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan JBD-15166554Week-0_S135_L002_R1_001.fastq.gz,JBD-15166554Week-0_S135_L002_R2_001.fastq.gz --bowtie2out JBD-15166554Week-0_S135_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o JBD-15166554Week-0_S135_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:3688574
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	98.30235	1.04809	3657013
k__Archaea	2157	1.69765	0.0181	31561
k__Bacteria|p__Firmicutes	2|1239	50.7884	0.5415	1492042
k__Bacteria|p__Proteobacteria	2|1224	37.37364	0.39847	1925002
k__Bacteria|p__Actinobacteria	2|201174	5.08997	0.05427	127162
k__Bacteria|p__Bacteroidetes	2|976	3.36508	0.03588	79074
k__Archaea|p__Euryarchaeota	2157|28890	1.69765	0.0181	31561
k__Bacteria|p__Bacteria_unclassified	2|	1.68526	0.01797	33733
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	42.1986	0.44992	1287403
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	36.86179	0.39302	1907485
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	5.66114	0.06036	124146
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	4.59083	0.04895	116682
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	3.35579	0.03578	78738
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	1.69765	0.0181	31561
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	1.21	0.0129	25511
k__Bacteria|p__Bacteria_unclassified|c__CFGB2987	2||	1.0248	0.01093	20178
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.69732	0.00743	21744
k__Bacteria|p__Actinobacteria|c__CFGB2992	2|201174|	0.6492	0.00692	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.51185	0.00546	17517
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.49914	0.00532	10480
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.41307	0.0044	14214
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.25478	0.00272	7781
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.09856	0.00105	2436
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.09538	0.00102	3244
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.06856	0.00073	2673
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.01125	0.00012	218
k__Bacteria|p__Bacteroidetes|c__CFGB642	2|976|	0.00929	0.0001	336
k__Bacteria|p__Firmicutes|c__CFGB8140	2|1239|	0.00635	7e-05	231
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.00625	7e-05	192
k__Bacteria|p__Firmicutes|c__CFGB3529	2|1239|	0.00204	2e-05	61
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	38.49781	0.41046	1185295
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	36.78252	0.39217	1905095
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	5.66114	0.06036	124146
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	4.36321	0.04652	110494
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	3.70079	0.03946	102108
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	3.35579	0.03578	78738
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	1.69765	0.0181	31561
k__Bacteria|p__Firmicutes|c__CFGB10477|o__OFGB10477	2|1239||	1.21	0.0129	25511
k__Bacteria|p__Bacteria_unclassified|c__CFGB2987|o__OFGB2987	2|||	1.0248	0.01093	20178
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.69732	0.00743	21744
k__Bacteria|p__Actinobacteria|c__CFGB2992|o__OFGB2992	2|201174||	0.6492	0.00692	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	2|1224|28211|204457	0.51185	0.00546	17517
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	0.46224	0.00493	9465
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	0.41307	0.0044	14214
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.25478	0.00272	7781
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.22762	0.00243	6188
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	0.09856	0.00105	2436
k__Bacteria|p__Firmicutes|c__CFGB3048|o__OFGB3048	2|1239||	0.09538	0.00102	3244
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	2|1224|1236|135624	0.07927	0.00085	2390
k__Bacteria|p__Firmicutes|c__CFGB9718|o__OFGB9718	2|1239||	0.06856	0.00073	2673
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.0369	0.00039	1015
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763	2|||	0.01125	0.00012	218
k__Bacteria|p__Bacteroidetes|c__CFGB642|o__OFGB642	2|976||	0.00929	0.0001	336
k__Bacteria|p__Firmicutes|c__CFGB8140|o__OFGB8140	2|1239||	0.00635	7e-05	231
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.00625	7e-05	192
k__Bacteria|p__Firmicutes|c__CFGB3529|o__OFGB3529	2|1239||	0.00204	2e-05	61
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	2|1224|1236|91347|543	36.78252	0.39217	1905095
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	27.1071	0.28901	893690
