#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan MBB-15053946Week-4_S200_L001_R1_001.fastq.gz,MBB-15053946Week-4_S200_L001_R2_001.fastq.gz --bowtie2out MBB-15053946Week-4_S200_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o MBB-15053946Week-4_S200_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:18778916
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	98.20005	6.66835	18565788
k__Archaea	2157	1.79995	0.12223	213128
k__Bacteria|p__Firmicutes	2|1239	77.53187	5.26486	15327326
k__Bacteria|p__Actinobacteria	2|201174	16.48427	1.11938	2565396
k__Bacteria|p__Verrucomicrobia	2|74201	2.03796	0.13839	385914
k__Bacteria|p__Bacteria_unclassified	2|	1.83191	0.1244	214239
k__Archaea|p__Euryarchaeota	2157|28890	1.79995	0.12223	213128
k__Bacteria|p__Proteobacteria	2|1224	0.27342	0.01857	63489
k__Bacteria|p__Bacteroidetes	2|976	0.04062	0.00276	9424
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	72.15902	4.90001	14331225
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	9.24661	0.6279	1382857
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	7.23765	0.49148	1182539
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	2.13698	0.14511	354275
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	2.03796	0.13839	385914
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.86765	0.12682	356872
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	1.83191	0.1244	214239
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	1.79995	0.12223	213128
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.37247	0.02529	0
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	0.2706	0.01837	56738
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.26616	0.01807	62414
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.20952	0.01423	45920
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.17186	0.01167	35900
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.16851	0.01144	36401
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.09144	0.00621	13656
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.04062	0.00276	9424
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.03671	0.00249	5728
k__Bacteria|p__Firmicutes|c__CFGB76465	2|1239|	0.01191	0.00081	1962
k__Bacteria|p__Firmicutes|c__CFGB1262	2|1239|	0.01019	0.00069	1434
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.00875	0.00059	1317
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.00835	0.00057	1687
k__Bacteria|p__Firmicutes|c__CFGB2863	2|1239|	0.0073	0.0005	1533
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.00726	0.00049	1075
k__Bacteria|p__Firmicutes|c__Tissierellia	2|1239|1737404	0.00061	4e-05	70
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	64.46981	4.37787	12987051
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	9.14578	0.62105	1365949
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	7.16902	0.48682	1259789
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	5.24804	0.35637	767747
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	2.13698	0.14511	354275
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	2.03796	0.13839	385914
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	1.98961	0.13511	414792
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.86765	0.12682	356872
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763	2|||	1.83191	0.1244	214239
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	1.79995	0.12223	213128
