#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan ALA-15186237Week-24_S230_L002_R1_001.fastq.gz,ALA-15186237Week-24_S230_L002_R2_001.fastq.gz --bowtie2out ALA-15186237Week-24_S230_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o ALA-15186237Week-24_S230_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:4689312
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	1.56669	4689312
k__Bacteria|p__Firmicutes	2|1239	68.82386	1.07826	3078425
k__Bacteria|p__Bacteroidetes	2|976	27.51398	0.43106	1478459
k__Bacteria|p__Actinobacteria	2|201174	2.06432	0.03234	74003
k__Bacteria|p__Proteobacteria	2|1224	1.37503	0.02154	51960
k__Bacteria|p__Tenericutes	2|544448	0.22282	0.00349	6465
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	55.55934	0.87044	2560347
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	27.41656	0.42953	1474520
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	4.28224	0.06709	151425
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	2.06432	0.03234	74003
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.3353	0.02092	62224
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	1.33445	0.02091	49903
k__Bacteria|p__Firmicutes|c__CFGB9120	2|1239|	1.22326	0.01916	30137
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.11251	0.01743	44682
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	1.08422	0.01699	0
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.89489	0.01402	32503
k__Bacteria|p__Firmicutes|c__CFGB72926	2|1239|	0.86173	0.0135	39535
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.64823	0.01016	30743
k__Bacteria|p__Tenericutes|c__CFGB1787	2|544448|	0.22282	0.00349	6465
k__Bacteria|p__Firmicutes|c__CFGB1359	2|1239|	0.17542	0.00275	6465
k__Bacteria|p__Firmicutes|c__CFGB31455	2|1239|	0.12183	0.00191	2827
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.1204	0.00189	5450
k__Bacteria|p__Firmicutes|c__CFGB2930	2|1239|	0.10886	0.00171	4569
k__Bacteria|p__Firmicutes|c__CFGB15209	2|1239|	0.0991	0.00155	3442
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.09796	0.00153	3361
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	2|976|117747	0.09742	0.00153	3939
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.09551	0.0015	5472
k__Bacteria|p__Firmicutes|c__CFGB2936	2|1239|	0.08777	0.00138	3410
k__Bacteria|p__Firmicutes|c__CFGB2949	2|1239|	0.08438	0.00132	3249
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.08352	0.00131	4162
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.07408	0.00116	3776
k__Bacteria|p__Firmicutes|c__CFGB75721	2|1239|	0.04088	0.00064	1908
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.04058	0.00064	2057
k__Bacteria|p__Firmicutes|c__CFGB1311	2|1239|	0.02619	0.00041	1116
k__Bacteria|p__Firmicutes|c__CFGB72924	2|1239|	0.00298	5e-05	170
k__Bacteria|p__Firmicutes|c__CFGB2915	2|1239|	0.00171	3e-05	86
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	55.20601	0.86491	2546170
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	27.41656	0.42953	1474520
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	4.28224	0.06709	151425
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	1.42255	0.02229	48271
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.3353	0.02092	62224
k__Bacteria|p__Firmicutes|c__CFGB9120|o__OFGB9120	2|1239||	1.22326	0.01916	30137
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	1.16572	0.01826	42579
k__Bacteria|p__Proteobacteria|c__CFGB3069|o__OFGB3069	2|1224||	1.08422	0.01699	0
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	0.89489	0.01402	32503
k__Bacteria|p__Firmicutes|c__CFGB72926|o__OFGB72926	2|1239||	0.86173	0.0135	39535
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.64823	0.01016	30743
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.64177	0.01005	25732
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.59435	0.00931	21499
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.47206	0.0074	21706
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.2691	0.00422	10910
k__Bacteria|p__Tenericutes|c__CFGB1787|o__OFGB1787	2|544448||	0.22282	0.00349	6465
