#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan NAM-15028089Week-0_S108_L001_R1_001.fastq.gz,NAM-15028089Week-0_S108_L001_R2_001.fastq.gz --bowtie2out NAM-15028089Week-0_S108_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o NAM-15028089Week-0_S108_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:6578430
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	2.34207	6578430
k__Bacteria|p__Firmicutes	2|1239	72.29748	1.69326	4699305
k__Bacteria|p__Actinobacteria	2|201174	13.44069	0.31479	691382
k__Bacteria|p__Bacteroidetes	2|976	11.85356	0.27762	1030736
k__Bacteria|p__Verrucomicrobia	2|74201	1.92293	0.04504	125589
k__Bacteria|p__Proteobacteria	2|1224	0.46297	0.01084	29807
k__Bacteria|p__Synergistetes	2|508458	0.02237	0.00052	1611
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	59.69131	1.39801	4024505
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	11.44449	0.26804	1001167
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	10.3392	0.24215	533417
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	4.33289	0.10148	231305
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	3.02574	0.07087	143361
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	2.95958	0.06932	151196
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	1.92293	0.04504	125589
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	1.10428	0.02586	57362
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.48658	0.0114	35056
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	0.44971	0.01053	20828
k__Bacteria|p__Bacteroidetes|c__CFGB11479	2|976|	0.40907	0.00958	29569
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.35963	0.00842	24337
k__Bacteria|p__Firmicutes|c__CFGB72926	2|1239|	0.28353	0.00664	19446
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.27118	0.00635	16588
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.18529	0.00434	12732
k__Bacteria|p__Firmicutes|c__CFGB13380	2|1239|	0.15645	0.00366	5297
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.14191	0.00332	6769
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.131	0.00307	8524
k__Bacteria|p__Firmicutes|c__CFGB75721	2|1239|	0.07448	0.00174	5047
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.03497	0.00082	2605
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.02492	0.00058	2012
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.02237	0.00052	1611
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.01444	0.00034	740
k__Bacteria|p__Firmicutes|c__CFGB1226	2|1239|	0.00849	0.0002	524
k__Bacteria|p__Firmicutes|c__CFGB76465	2|1239|	0.0066	0.00015	375
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.00649	0.00015	487
k__Bacteria|p__Firmicutes|c__CFGB1262	2|1239|	0.00333	8e-05	161
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	55.62104	1.30268	3777919
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	11.44449	0.26804	1001167
