#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan CAM-15037665Week-4_S2_L002_R1_001.fastq.gz,CAM-15037665Week-4_S2_L002_R2_001.fastq.gz --bowtie2out CAM-15037665Week-4_S2_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o CAM-15037665Week-4_S2_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:10704648
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	98.57786	3.84964	10607907
k__Archaea	2157	1.42214	0.05554	96741
k__Bacteria|p__Firmicutes	2|1239	82.10998	3.20654	8676839
k__Bacteria|p__Bacteroidetes	2|976	7.52686	0.29394	1130394
k__Bacteria|p__Actinobacteria	2|201174	5.25585	0.20525	457628
k__Bacteria|p__Verrucomicrobia	2|74201	1.87185	0.0731	203844
k__Bacteria|p__Bacteria_unclassified	2|	1.64486	0.06423	120292
k__Archaea|p__Euryarchaeota	2157|28890	1.42214	0.05554	96741
k__Bacteria|p__Proteobacteria	2|1224	0.16846	0.00658	18910
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	68.9622	2.69309	7565930
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	6.5811	0.257	1034829
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	5.23208	0.20432	455360
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	3.13481	0.12242	227348
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	2.4125	0.09421	249818
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	1.87185	0.0731	203844
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	1.42214	0.05554	96741
k__Bacteria|p__Actinobacteria|c__CFGB2992	2|201174|	1.20969	0.04724	0
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.97688	0.03815	123177
k__Bacteria|p__Bacteroidetes|c__CFGB4405	2|976|	0.84254	0.0329	86734
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	0.62567	0.02443	51742
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.48191	0.01882	57893
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.46056	0.01799	48088
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.43517	0.01699	29267
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.39814	0.01555	41878
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.18811	0.00735	11714
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.17959	0.00701	20265
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.16846	0.00658	18910
k__Bacteria|p__Firmicutes|c__CFGB72926	2|1239|	0.15113	0.0059	17282
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia	2|976|117747	0.10322	0.00403	8831
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.088	0.00344	7623
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.08724	0.00341	11792
k__Bacteria|p__Firmicutes|c__CFGB10312	2|1239|	0.06406	0.0025	3380
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.05971	0.00233	5197
k__Bacteria|p__Firmicutes|c__CFGB2918	2|1239|	0.05858	0.00229	6020
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.04811	0.00188	6870
k__Bacteria|p__Firmicutes|c__CFGB3071	2|1239|	0.03113	0.00122	3869
