#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan SJS-15152413Week-4_S186_L001_R1_001.fastq.gz,SJS-15152413Week-4_S186_L001_R2_001.fastq.gz --bowtie2out SJS-15152413Week-4_S186_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o SJS-15152413Week-4_S186_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:9821358
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.9904	3.53295	9820581
k__Archaea	2157	0.0096	0.00034	777
k__Bacteria|p__Firmicutes	2|1239	67.85121	2.39738	6567732
k__Bacteria|p__Actinobacteria	2|201174	20.0403	0.70808	1552235
k__Bacteria|p__Bacteroidetes	2|976	11.93117	0.42156	1685609
k__Bacteria|p__Proteobacteria	2|1224	0.14163	0.005	12436
k__Bacteria|p__Verrucomicrobia	2|74201	0.02608	0.00092	2569
k__Archaea|p__Thaumarchaeota	2157|651137	0.0096	0.00034	777
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	56.24512	1.9873	5554881
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	12.69041	0.44839	973866
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	11.93117	0.42156	1685609
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	6.31696	0.2232	498860
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	4.46013	0.15759	432020
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	3.03506	0.10724	215689
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	1.55133	0.05481	114187
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.92776	0.03278	94720
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.78491	0.02773	61446
k__Bacteria|p__Firmicutes|c__CFGB3529	2|1239|	0.55299	0.01954	55163
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.28353	0.01002	25619
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.26092	0.00922	28359
