#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan MDU-15245772Week-4_S174_L002_R1_001.fastq.gz,MDU-15245772Week-4_S174_L002_R2_001.fastq.gz --bowtie2out MDU-15245772Week-4_S174_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o MDU-15245772Week-4_S174_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:7144673
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.94751	2.4093	7142487
k__Archaea	2157	0.05249	0.00127	2186
k__Bacteria|p__Firmicutes	2|1239	83.52751	2.01349	6056880
k__Bacteria|p__Actinobacteria	2|201174	13.59362	0.32768	767978
k__Bacteria|p__Proteobacteria	2|1224	1.83351	0.0442	261718
k__Bacteria|p__Bacteroidetes	2|976	0.69915	0.01685	43563
k__Bacteria|p__Bacteria_unclassified	2|	0.28411	0.00685	11795
k__Archaea|p__Euryarchaeota	2157|28890	0.05249	0.00127	2186
k__Bacteria|p__Synergistetes	2|508458	0.0096	0.00023	553
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	78.68848	1.89684	5763985
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	13.51977	0.3259	763577
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	2.89547	0.0698	187171
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	1.83351	0.0442	261718
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	1.40006	0.03375	70307
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.69915	0.01685	43563
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.28411	0.00685	11795
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.22365	0.00539	14595
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.12978	0.00313	6627
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.07385	0.00178	4401
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.06422	0.00155	0
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.05249	0.00127	2186
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.0096	0.00023	553
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	77.82534	1.87603	5710143
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	12.73862	0.30707	703119
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	2.89547	0.0698	187171
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	1.82248	0.04393	260973
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	1.40006	0.03375	70307
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.86252	0.02079	53804
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.78114	0.01883	60458
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.69915	0.01685	43563
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763	2|||	0.28411	0.00685	11795
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.22365	0.00539	14595
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227	2|1239||	0.12978	0.00313	6627
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.07385	0.00178	4401
k__Bacteria|p__Proteobacteria|c__CFGB3069|o__OFGB3069	2|1224||	0.06422	0.00155	0
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	0.05249	0.00127	2186
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	2|1224|1236|135624	0.01103	0.00027	745
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.0096	0.00023	553
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.00062	1e-05	38
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	59.6985	1.43907	4634577
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	14.14928	0.34108	817092
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	11.46192	0.2763	629788
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	2.89547	0.0698	187171
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	1.83989	0.04435	111518
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	2|1224|1236|91347|543	1.82248	0.04393	260973
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936|f__FGB14936	2|1239|||	1.40006	0.03375	70307
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	2|201174|84998|84999|1643824	1.2767	0.03078	73331
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	0.86252	0.02079	53804
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.78114	0.01883	60458
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	0.61	0.0147	37920
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis	2|1239|186801|186802|543314	0.57866	0.01395	30651
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	0.37727	0.00909	28206
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763|f__FGB76763	2||||	0.28411	0.00685	11795
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	0.20929	0.00505	13889
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227|f__FGB1227	2|1239|||	0.12978	0.00313	6627
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae	2|201174|1760|2037|2049	0.07385	0.00178	4401
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	0.0699	0.00168	3794
k__Bacteria|p__Proteobacteria|c__CFGB3069|o__OFGB3069|f__FGB3069	2|1224|||	0.06422	0.00155	0
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	2157|28890|183925|2158|2159	0.05249	0.00127	2186
