#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan YDA-15157563Week-24_S193_L001_R1_001.fastq.gz,YDA-15157563Week-24_S193_L001_R2_001.fastq.gz --bowtie2out YDA-15157563Week-24_S193_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o YDA-15157563Week-24_S193_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:15950318
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.69308	5.95096	15917415
k__Archaea	2157	0.30692	0.01832	32903
k__Bacteria|p__Firmicutes	2|1239	78.46567	4.68384	12392536
k__Bacteria|p__Actinobacteria	2|201174	12.97903	0.77475	1715460
k__Bacteria|p__Bacteroidetes	2|976	7.25749	0.43322	1635207
k__Bacteria|p__Proteobacteria	2|1224	0.49032	0.02927	112242
k__Bacteria|p__Bacteria_unclassified	2|	0.33653	0.02009	34596
k__Archaea|p__Euryarchaeota	2157|28890	0.30692	0.01832	32903
k__Bacteria|p__Verrucomicrobia	2|74201	0.10573	0.00631	19043
k__Bacteria|p__Synergistetes	2|508458	0.0583	0.00348	8331
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	72.78965	4.34502	11572947
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	8.11382	0.48434	1056705
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	7.25749	0.43322	1635207
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	4.86521	0.29042	658755
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	2.39341	0.14287	323041
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.91021	0.05433	108416
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.42054	0.0251	72130
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.38496	0.02298	53562
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.33653	0.02009	34596
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.30692	0.01832	32903
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.29759	0.01776	75031
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.29073	0.01735	0
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	0.24018	0.01434	44270
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.20109	0.012	38798
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.17971	0.01073	35290
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.14945	0.00892	20494
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.14887	0.00889	18804
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.1407	0.0084	18637
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.10573	0.00631	19043
k__Bacteria|p__Firmicutes|c__CFGB2983	2|1239|	0.0807	0.00482	11408
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.06754	0.00403	13009
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.0583	0.00348	8331
k__Bacteria|p__Firmicutes|c__CFGB2985	2|1239|	0.04851	0.0029	7765
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.03264	0.00195	5493
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.03151	0.00188	4172
k__Bacteria|p__Firmicutes|c__CFGB1262	2|1239|	0.0257	0.00153	3179
k__Bacteria|p__Firmicutes|c__CFGB2863	2|1239|	0.02326	0.00139	4295
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.02168	0.00129	2785
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.01967	0.00117	3855
k__Bacteria|p__Firmicutes|c__CFGB76782	2|1239|	0.01217	0.00073	2188
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.01085	0.00065	1503
k__Bacteria|p__Firmicutes|c__CFGB3172	2|1239|	0.00793	0.00047	1063
k__Bacteria|p__Firmicutes|c__CFGB1538	2|1239|	0.00326	0.00019	434
k__Bacteria|p__Firmicutes|c__CFGB76388	2|1239|	0.00315	0.00019	351
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.00217	0.00013	418
k__Bacteria|p__Firmicutes|c__CFGB1249	2|1239|	0.00154	9e-05	205
k__Bacteria|p__Firmicutes|c__CFGB2918	2|1239|	0.00077	5e-05	120
k__Bacteria|p__Firmicutes|c__CFGB2898	2|1239|	0.00055	3e-05	86
k__Bacteria|p__Firmicutes|c__CFGB1303	2|1239|	0.0004	2e-05	66
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	69.12334	4.12617	11007387
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	8.10793	0.48399	1055867
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	7.25749	0.43322	1635207
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	4.31215	0.2574	562808
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	3.57734	0.21354	552768
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	2.39341	0.14287	323041
