#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan JMW-15165159Week-4_S114_L001_R1_001.fastq.gz,JMW-15165159Week-4_S114_L001_R2_001.fastq.gz --bowtie2out JMW-15165159Week-4_S114_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o JMW-15165159Week-4_S114_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:9798170
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	3.26487	9798170
k__Bacteria|p__Firmicutes	2|1239	77.57586	2.53275	7367480
k__Bacteria|p__Bacteroidetes	2|976	11.35784	0.37082	1552672
k__Bacteria|p__Actinobacteria	2|201174	10.7275	0.35024	850252
k__Bacteria|p__Proteobacteria	2|1224	0.11004	0.00359	7865
k__Bacteria|p__Synergistetes	2|508458	0.09884	0.00323	9263
k__Bacteria|p__Fusobacteria	2|32066	0.06698	0.00219	7019
k__Bacteria|p__Bacteria_unclassified	2|	0.06294	0.00205	3619
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	69.50693	2.26931	6649092
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	11.35784	0.37082	1552672
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	8.57152	0.27985	692134
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	2.23202	0.07287	225017
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	2.15598	0.07039	158118
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.96346	0.0641	199850
k__Bacteria|p__Firmicutes|c__CFGB2880	2|1239|	1.76664	0.05768	118052
k__Bacteria|p__Firmicutes|c__CFGB75721	2|1239|	0.45541	0.01487	43023
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.39866	0.01302	28442
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.33494	0.01094	24875
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.21838	0.00713	20602
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.17741	0.00579	14136
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.17222	0.00562	12482
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.15781	0.00515	11274
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.09884	0.00323	9263
k__Bacteria|p__Firmicutes|c__CFGB8822	2|1239|	0.09108	0.00297	9396
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.07533	0.00246	5643
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	2|32066|203490	0.06698	0.00219	7019
k__Bacteria|p__Firmicutes|c__CFGB1365	2|1239|	0.04902	0.0016	8104
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.04292	0.0014	2413
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.03894	0.00127	2241
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	2|1224|29547	0.02869	0.00094	1411
k__Bacteria|p__Bacteria_unclassified|c__CFGB2987	2||	0.02001	0.00065	1206
k__Bacteria|p__Firmicutes|c__CFGB1249	2|1239|	0.0099	0.00032	723
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.00476	0.00016	611
k__Bacteria|p__Firmicutes|c__Tissierellia	2|1239|1737404	0.00271	9e-05	152
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.00126	4e-05	200
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	68.04598	2.22161	6530147
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	11.35784	0.37082	1552672
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	7.31322	0.23877	557936
k__Bacteria|p__Firmicutes|c__CFGB3012|o__OFGB3012	2|1239||	2.23202	0.07287	225017
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	2.06008	0.06726	148713
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.96346	0.0641	199850
k__Bacteria|p__Firmicutes|c__CFGB2880|o__OFGB2880	2|1239||	1.76664	0.05768	118052
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	1.28757	0.04204	103813
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	1.2583	0.04108	134198
k__Bacteria|p__Firmicutes|c__CFGB75721|o__OFGB75721	2|1239||	0.45541	0.01487	43023
k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070	2|1239||	0.39866	0.01302	28442
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	0.27093	0.00885	20552
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.21838	0.00713	20602
k__Bacteria|p__Firmicutes|c__CFGB1507|o__OFGB1507	2|1239||	0.17741	0.00579	14136
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.17339	0.00566	15132
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292	2|1239||	0.17222	0.00562	12482
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.09884	0.00323	9263
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.09535	0.00311	6176
k__Bacteria|p__Firmicutes|c__CFGB8822|o__OFGB8822	2|1239||	0.09108	0.00297	9396
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.07533	0.00246	5643
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	2|32066|203490|203491	0.06698	0.00219	7019
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.064	0.00209	4323
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	2|1239|909932|1843488	0.06246	0.00204	5098
k__Bacteria|p__Firmicutes|c__CFGB1365|o__OFGB1365	2|1239||	0.04902	0.0016	8104
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763	2|||	0.04292	0.0014	2413
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011	2|1239||	0.03894	0.00127	2241
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	2|1224|29547|213849	0.02869	0.00094	1411
k__Bacteria|p__Bacteria_unclassified|c__CFGB2987|o__OFGB2987	2|||	0.02001	0.00065	1206
k__Bacteria|p__Firmicutes|c__CFGB1249|o__OFGB1249	2|1239||	0.0099	0.00032	723
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.00476	0.00016	611
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	2|1239|1737404|1737405	0.00271	9e-05	152
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.00126	4e-05	200
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	48.0384	1.56839	4875483
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	9.77909	0.31927	765922
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	7.31322	0.23877	557936
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	5.99929	0.19587	1004493
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	5.35697	0.1749	445482
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	4.62674	0.15106	453284
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	3.3252	0.10856	308368
