#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan AYV-15248798Week-4_S23_L002_R1_001.fastq.gz,AYV-15248798Week-4_S23_L002_R2_001.fastq.gz --bowtie2out AYV-15248798Week-4_S23_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o AYV-15248798Week-4_S23_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:13303888
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.99537	4.61842	13301258
k__Eukaryota	2759	0.00463	0.00021	2630
k__Bacteria|p__Firmicutes	2|1239	88.74838	4.09897	11845402
k__Bacteria|p__Actinobacteria	2|201174	9.33036	0.43094	1012496
k__Bacteria|p__Bacteroidetes	2|976	1.2598	0.05819	288520
k__Bacteria|p__Proteobacteria	2|1224	0.65683	0.03034	154840
k__Eukaryota|p__Ascomycota	2759|4890	0.00463	0.00021	2630
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	76.07357	3.51356	10571034
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	10.025	0.46302	1026741
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	8.86235	0.40932	941741
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.81183	0.08368	166045
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	1.2598	0.05819	288520
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.6179	0.02854	150775
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.46801	0.02162	70755
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.40154	0.01855	36809
k__Bacteria|p__Firmicutes|c__CFGB76248	2|1239|	0.36145	0.01669	33828
k__Bacteria|p__Firmicutes|c__CFGB8822	2|1239|	0.06962	0.00322	10160
k__Bacteria|p__Firmicutes|c__CFGB2918	2|1239|	0.00537	0.00025	785
k__Eukaryota|p__Ascomycota|c__Saccharomycetes	2759|4890|4891	0.00463	0.00021	2630
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	73.64152	3.40123	10280352
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	10.025	0.46302	1026741
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	8.84255	0.40841	939444
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	2.43205	0.11233	290682
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	1.81183	0.08368	166045
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	1.2598	0.05819	288520
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.46801	0.02162	70755
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.40154	0.01855	36809
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.36312	0.01677	92943
k__Bacteria|p__Firmicutes|c__CFGB76248|o__OFGB76248	2|1239||	0.36145	0.01669	33828
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.25478	0.01177	57832
k__Bacteria|p__Firmicutes|c__CFGB8822|o__OFGB8822	2|1239||	0.06962	0.00322	10160
k__Bacteria|p__Firmicutes|c__CFGB2918|o__OFGB2918	2|1239||	0.00537	0.00025	785
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales	2759|4890|4891|4892	0.00463	0.00021	2630
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.00384	0.00018	463
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	49.67459	2.29429	7320319
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	12.41307	0.57331	1374792
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	9.82655	0.45385	1000302
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	8.84255	0.40841	939444
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	8.54271	0.39456	1176167
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	2.43205	0.11233	290682
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	2.19731	0.10149	296520
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	2|1239|909932|1843489|31977	1.81183	0.08368	166045
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	1.0628	0.04909	258247
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.46801	0.02162	70755
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	0.3922	0.01811	35808
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	2|1224|1236|72274|135621	0.36312	0.01677	92943
k__Bacteria|p__Firmicutes|c__CFGB76248|o__OFGB76248|f__FGB76248	2|1239|||	0.36145	0.01669	33828
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	2|1224|1236|91347|543	0.25478	0.01177	57832
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae	2|1239|526524|526525|2810281	0.19844	0.00917	26439
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	2|976|200643|171549|2005525	0.10749	0.00496	20962
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	0.08952	0.00413	9311
k__Bacteria|p__Firmicutes|c__CFGB8822|o__OFGB8822|f__FGB8822	2|1239|||	0.06962	0.00322	10160
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	0.00626	0.00029	465
k__Bacteria|p__Firmicutes|c__CFGB2918|o__OFGB2918|f__FGB2918	2|1239|||	0.00537	0.00025	785
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae	2759|4890|4891|4892|4893	0.00463	0.00021	2630
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae	2|201174|1760|2037|2049	0.00384	0.00018	463
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	2|1239|91061|186826|81852	0.00309	0.00014	536
