#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan LIJ-15213064Week-4_S249_L002_R1_001.fastq.gz,LIJ-15213064Week-4_S249_L002_R2_001.fastq.gz --bowtie2out LIJ-15213064Week-4_S249_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o LIJ-15213064Week-4_S249_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:3771330
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	97.66023	1.33152	3715705
k__Archaea	2157	2.33977	0.0319	55625
k__Bacteria|p__Firmicutes	2|1239	75.58993	1.03061	2816843
k__Bacteria|p__Bacteroidetes	2|976	11.302	0.15409	566210
k__Bacteria|p__Actinobacteria	2|201174	9.05435	0.12345	274952
k__Archaea|p__Euryarchaeota	2157|28890	2.33977	0.0319	55625
k__Bacteria|p__Proteobacteria	2|1224	1.27478	0.01738	43840
k__Bacteria|p__Bacteria_unclassified	2|	0.23985	0.00327	5631
k__Bacteria|p__Verrucomicrobia	2|74201	0.19931	0.00272	8229
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	54.94215	0.74909	2155793
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	11.1601	0.15216	561573
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	7.40774	0.101	209811
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	4.84162	0.06601	145149
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	4.21274	0.05744	129803
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	3.39136	0.04624	91436
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	3.26788	0.04455	143818
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	2.53977	0.03463	74744
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	2.33977	0.0319	55625
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	1.30885	0.01785	37175
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	1.18967	0.01622	40064
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.76115	0.01038	27952
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.46406	0.00633	19463
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.42329	0.00577	16489
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	0.27793	0.00379	0
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.23985	0.00327	5631
k__Bacteria|p__Firmicutes|c__CFGB2960	2|1239|	0.2167	0.00295	6639
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.20901	0.00285	6606
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.19931	0.00272	8229
k__Bacteria|p__Firmicutes|c__CFGB1670	2|1239|	0.1419	0.00193	0
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.10161	0.00139	3966
k__Bacteria|p__Firmicutes|c__CFGB15209	2|1239|	0.08615	0.00117	2604
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.0851	0.00116	3776
k__Bacteria|p__Firmicutes|c__CFGB2954	2|1239|	0.0685	0.00093	2734
k__Bacteria|p__Firmicutes|c__CFGB1213	2|1239|	0.04265	0.00058	1754
k__Bacteria|p__Firmicutes|c__CFGB2949	2|1239|	0.03701	0.0005	1240
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.01828	0.00025	911
k__Bacteria|p__Firmicutes|c__CFGB1201	2|1239|	0.01434	0.0002	517
k__Bacteria|p__Firmicutes|c__CFGB75721	2|1239|	0.01148	0.00016	452
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	48.26579	0.65806	1920282
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	11.1601	0.15216	561573
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	7.40774	0.101	209811
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	6.65066	0.09068	234652
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	4.46492	0.06088	131325
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	3.79373	0.05172	117622
k__Bacteria|p__Firmicutes|c__CFGB10477|o__OFGB10477	2|1239||	3.39136	0.04624	91436
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	3.26788	0.04455	143818
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	2.53977	0.03463	74744
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	2.33977	0.0319	55625
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	1.30885	0.01785	37175
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.80305	0.01095	25526
k__Bacteria|p__Firmicutes|c__CFGB9989|o__OFGB9989	2|1239||	0.76115	0.01038	27952
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.46406	0.00633	19463
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.42329	0.00577	16489
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.41901	0.00571	12181
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	2|1224|1236|135624	0.38662	0.00527	14538
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.37349	0.00509	13727
k__Bacteria|p__Proteobacteria|c__CFGB3069|o__OFGB3069	2|1224||	0.27793	0.00379	0
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763	2|||	0.23985	0.00327	5631
k__Bacteria|p__Firmicutes|c__CFGB2960|o__OFGB2960	2|1239||	0.2167	0.00295	6639
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	0.20901	0.00285	6606
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.19931	0.00272	8229
k__Bacteria|p__Firmicutes|c__CFGB1670|o__OFGB1670	2|1239||	0.1419	0.00193	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.09346	0.00127	3739
k__Bacteria|p__Firmicutes|c__CFGB15209|o__OFGB15209	2|1239||	0.08615	0.00117	2604
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.0851	0.00116	3776
k__Bacteria|p__Firmicutes|c__CFGB2954|o__OFGB2954	2|1239||	0.0685	0.00093	2734
k__Bacteria|p__Firmicutes|c__CFGB1213|o__OFGB1213	2|1239||	0.04265	0.00058	1754
k__Bacteria|p__Firmicutes|c__CFGB2949|o__OFGB2949	2|1239||	0.03701	0.0005	1240
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.0257	0.00035	859
k__Bacteria|p__Firmicutes|c__CFGB9718|o__OFGB9718	2|1239||	0.01828	0.00025	911
k__Bacteria|p__Firmicutes|c__CFGB1201|o__OFGB1201	2|1239||	0.01434	0.0002	517
k__Bacteria|p__Firmicutes|c__CFGB75721|o__OFGB75721	2|1239||	0.01148	0.00016	452
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.00815	0.00011	227
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	28.78309	0.39243	1245561
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	11.87608	0.16192	402782
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	6.99778	0.09541	195877
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	6.65066	0.09068	234652
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	5.4374	0.07413	190659
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	4.83353	0.0659	314771
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	4.55453	0.0621	164654
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	4.46492	0.06088	131325
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	3.79373	0.05172	117622
k__Bacteria|p__Firmicutes|c__CFGB10477|o__OFGB10477|f__FGB10477	2|1239|||	3.39136	0.04624	91436
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642|f__FGB38642	2|1239|||	3.26788	0.04455	143818
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	2.53977	0.03463	74744
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae	2157|28890|183925|2158|2159	2.33977	0.0319	55625
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	1.71035	0.02332	65390
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936|f__FGB14936	2|1239|||	1.30885	0.01785	37175
