#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan KSB-15061450Week-4_S98_L001_R1_001.fastq.gz,KSB-15061450Week-4_S98_L001_R2_001.fastq.gz --bowtie2out KSB-15061450Week-4_S98_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o KSB-15061450Week-4_S98_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:5196131
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	1.81082	5196131
k__Bacteria|p__Firmicutes	2|1239	83.67889	1.51527	4453490
k__Bacteria|p__Actinobacteria	2|201174	12.43332	0.22515	520234
k__Bacteria|p__Bacteroidetes	2|976	2.05862	0.03728	132420
k__Bacteria|p__Verrucomicrobia	2|74201	1.3772	0.02494	73639
k__Bacteria|p__Bacteria_unclassified	2|	0.32249	0.00584	10057
k__Bacteria|p__Proteobacteria	2|1224	0.0966	0.00175	4583
k__Bacteria|p__Synergistetes	2|508458	0.03288	0.0006	1708
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	70.72365	1.28068	3888298
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	8.04902	0.14575	349130
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	4.3843	0.07939	171104
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	3.40351	0.06163	121876
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	2.31112	0.04185	117519
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	2.041	0.03696	131432
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	2.02822	0.03673	72393
k__Bacteria|p__Proteobacteria|c__CFGB3069	2|1224|	1.5556	0.02817	0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	1.3772	0.02494	73639
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	1.22832	0.02224	50495
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	0.74905	0.01356	28724
k__Bacteria|p__Firmicutes|c__CFGB58251	2|1239|	0.43691	0.00791	22000
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.36735	0.00665	19523
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.32249	0.00584	10057
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	0.27297	0.00494	10297
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.10746	0.00195	5398
k__Bacteria|p__Firmicutes|c__CFGB1249	2|1239|	0.06735	0.00122	2995
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.06663	0.00121	2817
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.04913	0.00089	2711
k__Bacteria|p__Firmicutes|c__CFGB76388	2|1239|	0.04584	0.00083	1549
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.03288	0.0006	1708
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.02997	0.00054	1766
k__Bacteria|p__Firmicutes|c__CFGB75985	2|1239|	0.02431	0.00044	1204
k__Bacteria|p__Bacteroidetes|c__CFGB50354	2|976|	0.01763	0.00032	988
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.01568	0.00028	1038
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	68.05557	1.23236	3761137
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	6.21277	0.1125	242922
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	3.84089	0.06955	146514
k__Bacteria|p__Firmicutes|c__CFGB10477|o__OFGB10477	2|1239||	3.40351	0.06163	121876
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	2.45883	0.04453	115221
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	2.31112	0.04185	117519
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	2.041	0.03696	131432
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	2.02822	0.03673	72393
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	1.83625	0.03325	106208
k__Bacteria|p__Proteobacteria|c__CFGB3069|o__OFGB3069	2|1224||	1.5556	0.02817	0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	1.3772	0.02494	73639
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227	2|1239||	1.22832	0.02224	50495
k__Bacteria|p__Firmicutes|c__CFGB4806|o__OFGB4806	2|1239||	0.74905	0.01356	28724
k__Bacteria|p__Firmicutes|c__CFGB58251|o__OFGB58251	2|1239||	0.43691	0.00791	22000
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.36735	0.00665	19523
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763	2|||	0.32249	0.00584	10057
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	0.27297	0.00494	10297
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.20925	0.00379	11940
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.10746	0.00195	5398
k__Bacteria|p__Firmicutes|c__CFGB1249|o__OFGB1249	2|1239||	0.06735	0.00122	2995
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	0.04913	0.00089	2711
k__Bacteria|p__Firmicutes|c__CFGB76388|o__OFGB76388	2|1239||	0.04584	0.00083	1549
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	2|1224|1236|135624	0.0382	0.00069	1799
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.03288	0.0006	1708
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.02997	0.00054	1766
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2|1224|1236|135625	0.02843	0.00051	1018
k__Bacteria|p__Firmicutes|c__CFGB75985|o__OFGB75985	2|1239||	0.02431	0.00044	1204
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.02161	0.00039	1071
k__Bacteria|p__Bacteroidetes|c__CFGB50354|o__OFGB50354	2|976||	0.01763	0.00032	988
k__Bacteria|p__Firmicutes|c__CFGB9718|o__OFGB9718	2|1239||	0.01568	0.00028	1038
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	53.70209	0.97245	3165148
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	11.98766	0.21708	483247
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	6.21277	0.1125	242922
