#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan ALA-15186237Week-0_S228_L002_R1_001.fastq.gz,ALA-15186237Week-0_S228_L002_R2_001.fastq.gz --bowtie2out ALA-15186237Week-0_S228_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o ALA-15186237Week-0_S228_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:2438810
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	0.77591	2438810
k__Bacteria|p__Firmicutes	2|1239	95.32951	0.73967	2354065
k__Bacteria|p__Actinobacteria	2|201174	3.20874	0.0249	55308
k__Bacteria|p__Proteobacteria	2|1224	0.69223	0.00537	11698
k__Bacteria|p__Verrucomicrobia	2|74201	0.495	0.00384	10710
k__Bacteria|p__Bacteroidetes	2|976	0.27452	0.00213	7029
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	79.32937	0.61553	2050340
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	6.41659	0.04979	139346
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	4.80938	0.03732	81451
k__Bacteria|p__Firmicutes|c__CFGB3237	2|1239|	2.88924	0.02242	46346
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	2.87206	0.02228	50171
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	0.80524	0.00625	13231
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.55319	0.00429	13203
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.495	0.00384	10710
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.46713	0.00362	6344
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.33668	0.00261	5137
