#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan JAB-15154033Week-4_S37_L001_R1_001.fastq.gz,JAB-15154033Week-4_S37_L001_R2_001.fastq.gz --bowtie2out JAB-15154033Week-4_S37_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o JAB-15154033Week-4_S37_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:6778508
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	98.65568	2.6189	6716378
k__Archaea	2157	1.34432	0.03569	62130
k__Bacteria|p__Firmicutes	2|1239	63.92228	1.69687	4726107
k__Bacteria|p__Actinobacteria	2|201174	34.43044	0.91399	1961329
k__Archaea|p__Euryarchaeota	2157|28890	1.34432	0.03569	62130
k__Bacteria|p__Bacteroidetes	2|976	0.25978	0.0069	25787
k__Bacteria|p__Proteobacteria	2|1224	0.03849	0.00102	2817
k__Bacteria|p__Verrucomicrobia	2|74201	0.00365	0.0001	270
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.00104	3e-05	68
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	47.92587	1.27223	3765849
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	26.46439	0.70252	1494711
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	7.49065	0.19885	440914
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	4.21793	0.11197	246621
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	3.88282	0.10307	218278
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	2.98572	0.07926	190152
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	1.34432	0.03569	62130
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	0.93404	0.02479	51653
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.92172	0.02447	61872
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.89375	0.02373	53039
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.70525	0.01872	50425
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.4754	0.01262	25704
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.36621	0.00972	29905
k__Bacteria|p__Bacteroidetes|c__CFGB658	2|976|	0.16347	0.00434	15931
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.15825	0.0042	13558
k__Bacteria|p__Firmicutes|c__CFGB10312	2|1239|	0.12312	0.00327	4193
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.08673	0.0023	9157
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.06079	0.00161	5902
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.03843	0.00102	3517
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.03587	0.00095	2751
k__Bacteria|p__Firmicutes|c__CFGB10477	2|1239|	0.03152	0.00084	1654
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.02606	0.00069	1810
